folioviv,foliohog,id_pobla,sexo_pe,edad_act,mes_nac,anio_nac,otra_resid,nivela_pe,gradoa_pe,asiste_pe,tra_pago,tra_negfam,tra_neg,tra_aprend,tra_volun,tra_relig,trab_remun,sosten_eco,tra_dome,lengua_ind,pueblo_ind,color_piel,razon_estu,satis_vida,satis_nina,satis_adol,satis_jov,satis_adul,c_alimenta,c_actfis,c_tics,c_redsoc,c_consbien,c_economia,c_consalco,c_lectura,anio_dejar,edad_dejar,matrimonio,hij_vivos,anticoncep,anio_rsex,edad_rsex,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_per
280773405,1,02,1,32,03,1993,1,11,4,1,1,1,2,2,1,2,1,2,1,2,2,I,13,08,10,08,08,08,3,2,3,3,,2,,,,99,0,0,1,2007,14,28038,28,038,0412,00007,1776
280773501,1,03,2,43,10,1982,1,11,4,1,1,2,2,2,2,2,1,2,1,2,2,E,13,07,05,04,08,09,,2,,,,2,,,,99,1,0,2,2001,19,28038,28,038,0411,00014,3870
280773502,1,01,2,62,11,1963,1,06,3,1,1,2,2,2,2,2,1,1,1,2,2,F,04,10,05,06,10,10,,,,,,,,,1981,18,1,2,2,1981,18,28038,28,038,0411,00014,1290
280773503,1,04,1,26,12,1999,1,09,3,1,1,2,2,2,2,2,1,1,1,2,1,G,07,09,10,08,08,,,2,1,1,1,,,,2017,18,1,2,1,2014,15,28038,28,038,0411,00014,6450
280773504,1,04,1,19,03,2006,1,09,3,1,2,2,2,1,2,2,2,2,1,2,2,G,00,10,10,10,,,,2,,1,,2,,,,99,0,0,2,,88,28038,28,038,0411,00014,2580
280778901,1,01,2,46,11,1979,2,07,3,1,1,2,2,2,2,2,1,1,1,2,2,I,04,09,05,06,06,10,,,,,,,,,2003,24,1,2,2,1992,13,28038,28,038,0411,00015,6880
280778902,1,02,1,28,01,1997,1,09,3,1,1,2,2,2,1,2,1,1,1,2,2,H,11,10,10,10,10,,,,,,,2,,,,99,0,0,2,2015,18,28038,28,038,0411,00015,4587
280778903,1,01,1,56,05,1969,1,11,4,1,1,1,2,1,2,2,1,1,1,2,2,H,13,10,10,10,10,10,,,1,1,,2,,,1987,18,1,1,2,1988,19,28038,28,038,0411,00015,6880
280779302,1,01,1,47,05,1978,1,09,3,1,1,2,1,2,2,2,1,1,1,2,2,E,07,10,10,10,10,10,3,2,1,3,3,2,3,,2015,37,1,2,1,1994,16,28038,28,038,0410,00014,3267
280779303,1,01,1,61,02,1964,1,09,3,1,1,2,1,2,2,2,1,1,1,2,2,I,04,10,10,10,10,10,3,2,,,,,,,1989,25,1,3,2,1984,20,28038,28,038,0410,00014,4901
280788201,1,02,1,24,08,2001,2,11,3,1,1,1,2,2,2,2,1,2,1,2,2,D,00,10,10,10,10,,,,2,2,2,,,1,,99,0,0,1,2017,16,28038,28,038,0411,00016,2345
280788202,1,01,1,57,01,1968,1,06,3,1,1,1,2,2,2,2,1,1,2,2,2,D,04,10,10,10,10,10,,,,,,,,,1988,20,1,1,2,1985,17,28038,28,038,0411,00016,2345
280788203,1,02,1,25,09,2000,1,09,2,1,1,2,2,2,2,2,1,1,1,2,2,G,07,08,08,08,08,,,,,,,,,,,99,0,0,1,2015,15,28038,28,038,0411,00016,2345
280788204,1,02,2,49,08,1976,1,06,3,1,1,1,2,2,2,2,1,2,1,2,2,F,07,10,10,10,10,10,,2,,,,2,,,2002,26,1,2,1,2002,26,28038,28,038,0411,00016,3518
280788205,1,02,2,39,02,1986,1,11,4,1,1,2,2,1,2,2,1,2,1,2,2,G,13,09,10,10,10,09,1,2,1,1,1,2,,,2004,18,1,1,1,2005,19,28038,28,038,0411,00016,2345
280789602,1,01,2,47,05,1978,1,11,4,1,1,2,2,2,2,2,1,1,1,2,2,I,13,10,10,10,10,10,,,,,,,,,1996,18,0,3,1,1993,15,28038,28,038,0412,00008,4343
280789604,1,03,2,32,02,1993,1,06,3,1,1,2,2,2,2,2,1,2,1,2,2,D,07,10,06,08,09,10,,2,,,,,,,2013,20,1,2,2,2011,18,28038,28,038,0412,00008,4343
280789605,1,01,2,55,08,1970,1,11,5,1,1,2,2,2,2,2,1,2,1,2,2,H,13,08,10,10,08,08,,2,,1,,2,,,1992,22,1,4,1,1990,20,28038,28,038,0412,00008,4343
280791601,1,02,1,62,09,1963,2,11,4,1,1,2,2,1,2,2,1,1,2,2,2,I,13,09,10,09,10,09,3,2,,,,,,,1991,28,1,0,2,,99,28038,28,038,0411,00017,2287
280791602,1,03,1,19,01,2006,1,09,2,1,1,2,2,2,2,2,1,2,1,2,2,G,00,10,08,10,,,,,,,,,,,,99,0,0,2,,88,28038,28,038,0411,00017,3431
280791603,1,03,2,54,12,1971,2,07,3,1,1,1,1,2,1,1,1,2,1,2,2,H,10,10,10,08,08,10,1,1,1,1,,3,,1,2003,32,1,1,1,1994,23,28038,28,038,0411,00017,3431
280791604,1,03,2,49,11,1976,1,09,1,1,2,2,2,2,2,2,2,2,1,2,2,H,11,05,10,07,06,06,,,,,,2,,,,99,0,0,2,,88,28038,28,038,0411,00017,3431
280791605,1,01,2,40,09,1985,1,06,3,1,1,2,2,2,2,2,1,1,1,2,2,F,07,08,10,08,08,08,,,,,,2,,,2003,18,0,1,2,2005,20,28038,28,038,0411,00017,2287
280792401,1,01,2,26,09,1999,2,09,3,1,1,2,2,1,2,2,1,1,1,2,2,H,08,08,08,08,08,,3,1,1,1,,2,,1,2017,18,1,1,1,2016,17,28038,28,038,0411,00018,5607
280792404,1,03,1,33,06,1992,1,06,3,1,1,2,2,2,2,2,1,2,1,2,2,E,07,05,10,05,05,03,,,,,,,,,,99,0,0,2,2017,25,28038,28,038,0411,00018,1869
280792405,1,01,2,54,07,1971,1,11,4,1,1,2,2,2,2,2,1,2,1,2,2,I,13,05,10,10,10,05,,2,,1,1,,,1,2006,35,0,0,2,1991,20,28038,28,038,0411,00018,1869
280794001,1,03,1,31,07,1994,1,09,3,1,1,2,2,1,2,2,1,2,1,2,2,H,07,10,10,10,09,09,3,2,,2,1,,1,1,2012,18,0,0,1,2011,17,28038,28,038,0413,00004,1037
280794002,1,01,2,18,11,2007,1,06,3,1,1,2,2,2,2,2,1,1,1,2,2,H,08,09,10,07,,,,,,,,2,,,2023,16,1,2,2,2020,13,28038,28,038,0413,00004,1037
280794003,1,01,1,60,05,1965,1,03,3,1,1,2,2,2,2,2,1,1,1,2,2,I,04,10,10,10,10,10,,,,,,,,,1983,18,2,3,1,1976,11,28038,28,038,0413,00004,2073
280794004,1,01,1,43,06,1982,1,06,3,1,1,2,1,2,2,2,1,1,1,2,2,G,04,09,10,10,10,09,,,,,,2,1,,2003,21,2,4,1,1996,14,28038,28,038,0413,00004,2073
280794005,1,03,1,25,10,2000,1,06,3,1,1,2,2,2,2,2,1,2,2,2,2,F,04,10,10,10,10,,,,,,,2,3,,,99,0,0,1,2017,17,28038,28,038,0413,00004,3110
280824301,1,02,2,26,09,1999,2,11,4,1,1,2,2,2,2,2,1,1,1,2,2,I,13,10,10,10,10,,,,,,,,,,,99,0,0,2,2018,19,28041,28,041,0427,00001,2982
280824302,1,01,1,36,04,1989,1,12,2,1,1,2,2,2,1,2,1,1,1,2,2,G,13,10,10,10,10,10,,2,,1,,,,1,2011,22,1,1,2,2006,17,28041,28,041,0427,00001,5963
280824304,1,01,1,48,09,1977,1,11,4,1,1,2,2,2,2,2,1,1,1,2,2,J,13,07,09,09,09,07,2,2,,,,2,1,,2021,44,0,0,2,1998,21,28041,28,041,0427,00001,1491
280827601,1,02,2,61,10,1964,2,09,3,1,2,2,2,2,2,2,2,2,1,2,2,H,08,10,10,10,10,10,,,,1,,,,,1987,23,1,2,2,1987,23,28041,28,041,0426,00001,1003
280827602,1,03,1,25,04,2000,2,11,4,1,1,2,2,2,2,2,1,2,2,2,2,H,10,10,10,10,10,,,,,,,,,,,99,0,0,2,2018,18,28041,28,041,0426,00001,3009
280827603,1,01,1,42,09,1983,2,11,4,1,1,2,2,2,2,2,1,1,1,2,2,H,13,09,10,10,09,09,2,2,,,,2,,,2011,28,0,0,2,2000,17,28041,28,041,0426,00001,1003
280827604,1,01,2,51,07,1974,2,11,3,1,1,2,2,2,2,2,1,1,1,2,2,I,07,07,10,10,08,07,2,2,,2,2,2,,1,1997,23,1,2,2,1989,15,28041,28,041,0426,00001,1003
280827605,1,02,2,45,11,1980,2,09,3,1,1,2,2,2,2,2,1,2,1,2,2,H,04,10,10,10,10,09,,,,,,,,,,99,0,0,2,2010,30,28041,28,041,0426,00001,3009
280829702,1,03,2,46,05,1979,2,09,3,1,1,2,2,2,1,2,1,2,1,2,2,J,07,07,01,02,03,08,1,,,,,,,1,1988,9,0,0,2,,88,28041,28,041,0426,00002,1130
280829703,1,01,1,33,08,1992,1,11,4,1,1,2,2,2,2,2,1,1,1,2,2,G,13,10,10,10,10,10,,,,,,,,,2012,20,2,3,2,2011,19,28041,28,041,0426,00002,2259
280829704,1,02,1,56,06,1969,1,09,1,1,1,1,1,2,1,2,1,1,1,2,2,H,04,10,10,10,10,10,,1,,1,,,,1,1987,18,3,5,2,1984,15,28041,28,041,0426,00002,1130
280829705,1,02,2,64,07,1961,1,11,4,1,1,2,2,2,1,2,1,2,1,2,2,I,13,10,01,03,10,10,2,2,,,,2,,,1982,21,1,4,1,1982,21,28041,28,041,0426,00002,1130
280832202,1,01,1,53,08,1972,2,11,2,1,1,2,2,2,1,2,1,1,1,2,2,J,08,09,10,10,09,09,,,,,,,,,1995,23,1,2,1,1991,19,28041,28,041,0426,00003,2907
280832203,1,01,1,59,06,1966,2,09,3,1,1,2,1,1,1,2,1,1,1,2,2,H,04,08,10,10,10,08,2,2,,,2,2,,,1984,18,1,5,2,1979,13,28041,28,041,0426,00003,5814
280832204,1,02,2,40,03,1985,2,06,3,1,1,2,2,2,2,2,1,2,1,2,2,I,07,08,09,09,09,08,,,,,,2,,,2004,19,1,1,1,2002,17,28041,28,041,0426,00003,2907
280838302,1,01,1,59,08,1966,1,03,6,1,1,2,2,2,2,2,1,1,1,2,2,G,07,06,09,09,08,06,,,,,,2,,,1983,17,1,3,2,1982,16,28041,28,041,0426,00004,2316
280838303,1,01,1,50,11,1975,1,11,4,1,1,2,2,1,2,2,1,1,1,2,2,G,13,09,10,10,07,06,1,1,1,1,,2,2,1,2001,26,1,2,1,2001,26,28041,28,041,0426,00004,2316
280838304,1,03,1,23,01,2002,2,11,4,1,1,2,2,1,1,2,1,2,1,2,2,J,13,09,08,08,09,,,,,,,1,,,,99,0,0,2,,99,28041,28,041,0426,00004,3474
280838305,1,01,1,24,05,2001,2,06,3,1,2,2,2,2,2,2,2,2,2,2,2,H,04,09,09,09,09,,,,,,,,,,2024,23,0,0,2,2018,17,28041,28,041,0426,00004,1158
280843101,1,03,2,21,05,2004,2,11,2,1,1,2,2,2,2,2,1,2,1,2,2,H,00,09,10,10,09,,2,2,,,,2,,,,99,0,0,2,,88,28041,28,041,0426,00005,7200
280843104,1,01,2,63,07,1962,1,06,3,1,1,2,2,2,2,2,1,1,1,2,2,G,07,08,10,10,10,08,2,2,,,,2,,1,1979,17,1,4,2,1980,18,28041,28,041,0426,00005,2400
280843105,1,04,1,30,02,1995,2,11,4,1,1,2,2,2,1,2,1,2,1,2,2,J,13,02,10,10,10,05,,,,2,,,,,,99,0,0,1,2012,17,28041,28,041,0426,00005,9599
280844601,1,01,1,39,03,1986,1,11,3,1,1,2,2,2,2,2,1,1,1,2,2,H,10,10,10,10,10,10,,,,,,,,,2014,28,1,2,2,2001,15,28041,28,041,0427,00002,3020
280844602,1,02,2,43,02,1982,2,11,4,1,1,2,2,2,2,2,1,1,1,2,2,I,13,09,10,09,09,09,1,,1,1,,2,,,2004,22,1,2,1,2001,19,28041,28,041,0427,00002,4531
280844603,1,01,1,59,05,1966,2,09,2,1,1,2,2,2,2,2,1,1,1,2,2,F,10,10,09,06,10,10,,,,,,2,,,1991,25,2,3,2,1984,18,28041,28,041,0427,00002,3020
280844605,1,02,2,40,01,1985,2,12,2,1,1,2,2,2,2,2,1,2,1,2,2,I,13,10,10,10,10,10,1,1,,1,,1,,,2010,25,1,3,2,2005,20,28041,28,041,0427,00002,3020
280857501,1,02,2,57,03,1968,1,11,3,1,1,2,1,2,2,2,1,1,1,2,2,I,13,07,08,10,09,09,,,,,,2,,,1998,30,1,2,1,1993,25,28041,28,041,0427,00003,4220
280857502,1,01,2,64,02,1961,1,11,4,1,1,2,2,2,1,1,1,1,1,2,2,H,13,09,05,06,09,10,,,,,,,,1,1980,19,0,1,1,1984,23,28041,28,041,0427,00003,5274
280857503,1,02,2,45,05,1980,2,09,3,1,1,2,2,2,2,2,1,2,1,2,2,D,13,10,10,10,10,09,,1,,,,,,,2005,25,1,3,2,2000,20,28041,28,041,0427,00003,3165
280857504,1,01,1,21,10,2004,1,11,2,1,2,2,2,2,2,2,2,2,1,2,2,H,00,10,10,10,10,,,,,,,,,,2022,18,0,0,2,2023,19,28041,28,041,0427,00003,2110
280857505,1,03,2,23,09,2002,2,09,3,1,1,2,2,2,1,2,1,2,1,2,2,I,04,08,10,08,08,,,,1,1,,2,,1,,99,0,0,2,2020,18,28041,28,041,0427,00003,3165
280862202,1,01,1,45,02,1980,2,06,3,1,1,1,2,2,2,2,1,1,1,2,2,I,07,10,10,10,10,10,2,2,,,,2,2,,2000,20,1,2,2,1995,15,28041,28,041,0425,00001,4796
280862203,1,01,1,64,05,1961,1,03,3,1,1,2,1,2,1,2,1,1,1,2,2,I,06,07,10,10,10,08,,1,,,,1,1,,1986,25,2,1,2,1980,19,28041,28,041,0425,00001,1599
280862204,1,04,2,20,11,2005,2,06,3,1,1,2,2,2,1,2,1,2,1,2,2,I,04,05,07,07,05,,,,,,,2,,1,,99,1,0,1,2019,14,28041,28,041,0425,00001,4796
280862205,1,01,1,60,08,1965,2,09,3,1,1,2,2,1,2,2,1,1,1,2,2,H,07,10,10,08,08,09,1,2,,,,2,,,1993,28,1,2,2,1985,20,28041,28,041,0425,00001,3197
280863001,1,01,1,48,07,1977,1,11,2,1,1,2,2,2,2,2,1,1,1,2,2,G,10,10,10,08,05,10,,1,,,,2,,1,2005,28,1,1,2,2007,30,28041,28,041,0425,00002,2804
280863002,1,02,2,35,04,1990,1,10,3,1,1,2,2,2,2,2,1,1,1,2,2,G,04,08,10,10,08,08,,,,,,2,,,2005,15,1,2,1,2007,17,28041,28,041,0425,00002,2804
280863003,1,04,2,19,10,2006,2,09,2,1,1,2,2,2,2,2,1,2,1,2,2,G,08,10,10,10,,,,,,,,2,,,2022,16,1,2,1,2022,16,28041,28,041,0425,00002,5608
280863004,1,01,1,45,11,1980,1,03,1,1,1,1,1,2,1,2,1,1,1,2,2,E,04,10,10,10,10,10,1,1,,1,,,,1,1995,15,2,2,1,1995,15,28041,28,041,0425,00002,4206
280863005,1,02,1,35,04,1990,2,09,3,1,1,2,2,1,1,2,1,1,1,2,2,H,07,07,10,08,08,07,1,,,,,,,,2008,18,1,0,1,2006,16,28041,28,041,0425,00002,2804
280865301,1,01,1,36,04,1989,2,09,3,1,1,1,1,2,1,2,1,1,1,2,2,F,04,10,10,10,10,10,1,,,,,,,,2017,28,1,2,2,2004,15,28041,28,041,0426,00006,2887
280865302,1,02,2,26,06,1999,2,09,2,1,1,2,2,2,2,2,1,2,1,2,2,H,04,10,10,10,10,,,,,,,,,,2023,24,1,0,2,2017,18,28041,28,041,0426,00006,2887
280865303,1,01,1,45,11,1980,1,11,4,1,1,2,2,2,2,2,1,1,1,2,2,I,13,10,10,10,10,10,,,,,,,,,1998,18,1,2,2,1997,17,28041,28,041,0426,00006,1443
280865305,1,02,2,39,01,1986,2,09,2,1,1,2,2,2,1,1,1,1,1,2,2,J,07,10,05,05,08,09,,,1,1,,1,,1,2011,25,1,3,1,2004,18,28041,28,041,0426,00006,2887
280872001,1,01,1,61,06,1964,1,06,2,1,1,2,1,2,2,2,1,1,1,2,2,G,10,10,08,08,09,09,1,1,,,,2,,,1973,9,1,4,2,1978,14,28041,28,041,0426,00007,3032
280872002,1,02,2,29,01,1996,2,11,4,1,2,2,2,1,2,2,2,2,1,2,2,F,12,09,10,06,10,,,,,,,,,,2014,18,1,2,1,2014,18,28041,28,041,0426,00007,3032
280872003,1,02,2,58,06,1967,2,09,2,1,2,2,2,2,2,2,2,2,1,2,2,H,12,10,08,07,08,09,,,,2,,,,1,1997,30,1,4,2,1984,17,28041,28,041,0426,00007,7579
280872005,1,01,1,19,04,2006,1,09,1,1,1,2,2,2,2,2,1,2,1,2,2,H,10,10,10,10,,,,,,,,,,,2024,18,0,0,1,2020,14,28041,28,041,0426,00007,1516
280882101,1,01,1,63,06,1962,1,09,3,1,1,2,2,2,2,2,1,1,1,2,2,J,07,10,10,10,10,10,2,2,,,,,,,1992,30,1,3,2,1979,17,28041,28,041,0427,00004,4292
280882104,1,01,2,38,06,1987,1,11,4,1,1,2,2,2,2,2,1,1,1,2,2,K,13,10,10,10,10,10,2,2,,,,,,1,2009,22,0,0,2,2005,18,28041,28,041,0427,00004,2146
280882105,1,01,2,50,04,1975,2,10,3,1,1,2,2,2,2,2,1,1,1,2,2,E,04,05,09,09,09,07,,,,,,,,,2005,30,4,0,1,1993,18,28041,28,041,0427,00004,2146
280883101,1,02,1,23,11,2002,2,11,1,1,1,1,2,2,2,2,1,1,1,2,2,K,04,05,10,06,05,,,,,,,,,,2016,14,0,0,1,2019,17,28041,28,041,0427,00005,1836
280883102,1,02,2,31,02,1994,1,11,4,1,1,2,2,2,2,2,1,2,1,2,2,J,13,08,10,10,08,08,,,1,1,1,2,,1,,99,0,0,1,2014,20,28041,28,041,0427,00005,5507
280883103,1,02,2,29,12,1996,2,11,4,1,1,2,2,1,1,2,1,2,1,2,2,G,13,07,10,07,06,,,,,,,2,,,2024,28,1,1,1,2014,18,28041,28,041,0427,00005,3671
280885503,1,03,1,25,02,2000,2,11,4,1,1,2,2,2,2,2,1,2,1,2,2,G,13,09,10,10,10,,1,,,1,,1,,,,99,0,0,2,2017,17,28041,28,041,0426,00008,6532
280885504,1,02,1,64,08,1961,2,03,6,1,1,2,2,2,1,2,1,1,1,2,2,F,07,09,09,10,07,09,,1,,,,2,,,,99,1,0,2,1977,16,28041,28,041,0426,00008,1633
280885505,1,03,2,25,01,2000,2,11,4,1,2,2,2,2,2,2,2,2,1,2,2,H,13,10,09,09,09,,,,,1,,,,,,99,0,0,2,2018,18,28041,28,041,0426,00008,6532
280898501,1,02,2,28,06,1997,1,09,3,1,1,2,2,2,1,1,1,2,1,2,2,I,04,10,10,10,09,,,,,,,2,,,2016,19,2,3,1,2013,16,28041,28,041,0425,00003,2394
280898502,1,01,1,49,10,1976,1,11,4,1,1,2,2,2,1,1,1,1,1,2,2,E,13,10,10,10,10,10,2,,,,,2,,,2004,28,1,2,2,1998,22,28041,28,041,0425,00003,2394
280898503,1,01,2,35,08,1990,1,09,3,1,1,2,2,2,2,2,1,1,1,2,2,G,04,10,03,06,10,10,1,,,,,2,,,2008,18,1,2,2,2008,18,28041,28,041,0425,00003,1197
280898504,1,05,1,22,06,2003,2,11,3,1,2,2,2,2,2,2,2,2,1,2,2,I,00,10,10,10,10,,,2,,,,,,,,99,0,0,2,,88,28041,28,041,0425,00003,4788
280898505,1,05,2,47,04,1978,1,06,2,1,2,2,2,2,2,2,2,2,1,2,2,H,04,09,10,08,10,08,,2,,,,2,,1,1993,15,1,0,2,1993,15,28041,28,041,0425,00003,3591
280898703,1,01,2,60,03,1965,1,03,3,1,1,2,2,2,2,2,1,1,1,2,2,G,04,08,10,10,10,08,,,,,,2,,,1983,18,1,7,2,1983,18,28041,28,041,0426,00009,2940
280898704,1,01,1,51,03,1974,1,11,4,1,1,2,2,2,2,2,1,1,1,2,2,H,13,10,10,10,10,10,1,1,,,,,,,1993,19,2,2,2,1993,19,28041,28,041,0426,00009,2940
280898705,1,01,1,42,10,1983,1,11,5,1,1,2,2,1,2,2,1,1,1,2,2,H,13,09,10,08,08,10,,,,,,2,,1,2008,25,1,2,1,1995,12,28041,28,041,0426,00009,2940
280901201,1,02,2,38,05,1987,1,11,4,1,2,2,2,2,2,2,2,2,1,2,2,J,13,10,10,10,10,10,1,,,,,,,,2011,24,1,2,2,2006,19,28041,28,041,0425,00004,3036
280901202,1,01,2,56,08,1969,1,06,3,1,1,2,2,2,2,2,1,1,1,2,2,I,07,10,10,10,10,10,,,,,,2,,1,1987,18,2,2,2,1987,18,28041,28,041,0425,00004,1518
280901204,1,02,2,46,01,1979,1,11,4,1,1,2,1,1,1,1,1,1,2,2,2,J,10,10,10,10,10,08,1,2,,,,1,,,2007,28,1,2,2,2003,24,28041,28,041,0425,00004,3036
280901205,1,02,1,48,06,1977,2,03,1,1,1,2,2,2,2,2,1,1,1,2,2,G,04,08,09,09,07,07,1,1,,,,,,,,99,0,0,2,1997,20,28041,28,041,0425,00004,1518
286011702,1,03,1,26,12,1999,2,09,3,1,1,1,2,2,2,2,1,1,2,2,2,G,10,10,10,10,10,,,,,,,,,,,99,0,0,2,2020,21,28005,28,005,0431,00001,1465
286011704,1,01,2,60,05,1965,2,03,6,1,2,2,2,2,2,2,2,2,1,2,2,H,02,08,08,08,08,08,,,,,,,,,1986,21,1,1,2,1985,20,28005,28,005,0431,00001,1465
286011707,1,04,2,35,12,1990,1,09,3,1,2,2,2,2,2,2,2,2,2,2,2,K,04,10,10,10,10,10,,,,,,,,,2025,35,1,0,2,2020,30,28005,28,005,0431,00001,2930
286011709,1,02,1,34,04,1991,2,00,0,2,2,1,2,2,2,2,2,2,2,2,2,H,05,09,09,09,09,09,,,,,,,,,,99,0,0,2,,88,28005,28,005,0431,00001,1465
286011710,1,02,2,64,01,1961,1,06,1,1,2,2,2,2,2,2,2,2,1,2,2,H,02,09,09,09,09,10,,,,,,,,,1983,22,1,3,2,1983,22,28005,28,005,0431,00001,4395
286011713,1,02,1,58,12,1967,2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,H,04,09,07,09,07,09,,,,,,,,,,99,0,0,2,2007,40,28005,28,005,0431,00001,1465
286011717,1,02,1,46,07,1979,1,03,4,1,1,1,2,2,2,2,1,1,2,2,2,I,07,09,09,09,09,09,,,,,,,,,1997,18,1,1,2,1997,18,28005,28,005,0431,00001,1465
286032901,1,03,1,19,03,2006,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,H,07,09,10,10,,,2,,,1,,2,,,,99,1,1,2,2022,16,28017,28,017,0431,00002,5302
286032902,1,02,1,64,02,1961,1,03,6,1,1,2,2,2,2,2,1,1,1,2,2,F,07,10,08,08,09,08,2,2,,,,2,,1,1980,19,3,4,2,1977,16,28017,28,017,0431,00002,1325
286032903,1,01,1,51,11,1974,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,G,06,09,07,07,09,09,2,1,,,,2,,,1998,24,1,4,2,1989,15,28017,28,017,0431,00002,2651
286032904,1,01,2,25,03,2000,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,H,04,07,10,06,07,,,,,,,2,,,2017,17,1,1,2,2015,15,28017,28,017,0431,00002,1325
286032905,1,01,1,33,01,1992,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,F,07,09,10,10,10,09,1,1,,1,,2,,,2019,27,1,2,2,2010,18,28017,28,017,0431,00002,2651
286032906,1,02,2,51,05,1974,1,03,&,1,2,2,2,2,2,2,2,2,1,2,2,H,04,08,10,10,10,08,1,,,1,,1,,1,1993,19,1,3,2,1993,19,28017,28,017,0431,00002,2651
286032907,1,02,2,53,08,1972,1,06,3,1,1,2,2,2,2,2,1,2,1,2,2,G,04,10,10,10,10,10,2,2,,,,2,,,1987,15,2,4,2,1986,14,28017,28,017,0431,00002,2651
286032908,1,02,2,35,07,1990,2,09,3,1,1,2,2,2,2,2,1,2,1,2,2,H,07,08,10,10,10,08,2,,,,,2,,1,2012,22,1,2,1,2009,19,28017,28,017,0431,00002,2651
286032909,1,01,1,39,07,1986,1,09,3,1,1,2,2,2,2,2,1,1,1,2,2,G,06,10,10,10,10,10,,,,,,,,,2003,17,0,0,2,2005,19,28017,28,017,0431,00002,1325
286032910,1,01,2,48,12,1977,2,09,&,1,1,2,2,2,2,2,1,1,1,2,2,H,06,09,10,10,10,09,1,2,,,,2,,,1992,15,1,2,2,1992,15,28017,28,017,0431,00002,1325
286032911,1,02,2,37,06,1988,1,09,3,1,1,2,2,2,2,2,1,2,1,2,2,D,04,10,10,10,10,10,2,1,,,,2,,1,2006,18,1,3,1,2000,12,28017,28,017,0431,00002,3976
286032912,1,02,2,38,10,1987,1,09,3,1,2,2,2,2,2,2,2,2,1,2,2,H,04,08,10,10,10,08,2,2,,1,,2,,,2010,23,1,3,2,2006,19,28017,28,017,0431,00002,2651
286032913,1,03,1,38,06,1987,2,11,4,1,1,2,2,2,2,2,1,1,1,2,2,H,13,10,10,10,10,10,2,2,,,,1,,1,,99,0,0,2,2009,22,28017,28,017,0431,00002,1325
286032914,1,01,2,34,10,1991,1,09,3,1,2,2,2,2,2,2,2,2,1,2,2,E,04,10,07,07,09,10,2,2,,1,,2,,,2009,18,1,5,2,2007,16,28017,28,017,0431,00002,1325
286032915,1,01,1,51,07,1974,2,06,3,1,1,2,2,2,2,2,1,1,1,2,2,F,07,10,10,10,10,10,,,,,,2,,,1993,19,1,4,2,1990,16,28017,28,017,0431,00002,2651
286032916,1,01,2,31,04,1994,2,06,3,1,1,2,2,2,2,1,1,1,1,2,2,E,07,08,08,09,09,08,1,1,,,,1,,,2010,16,1,2,2,2009,15,28017,28,017,0431,00002,1325
286032917,1,03,2,34,06,1991,1,09,1,1,2,2,2,2,2,2,2,2,1,2,2,F,07,10,08,08,08,10,2,2,,,,1,,,2006,15,1,5,2,2006,15,28017,28,017,0431,00002,2651
286069701,1,01,2,60,10,1965,1,03,6,1,1,2,2,2,2,2,1,1,1,2,2,G,07,07,09,09,07,07,2,2,,,,2,,,1989,24,1,2,2,1985,20,28037,28,037,0431,00003,2363
286069702,1,02,2,59,02,1966,1,03,6,1,1,2,2,2,1,2,1,1,1,2,2,I,05,08,08,09,10,10,1,2,,,,2,,,1983,17,2,3,2,1980,14,28037,28,037,0431,00003,2363
286069703,1,01,1,25,12,2000,1,06,&,1,2,2,2,2,2,2,2,2,1,2,2,G,04,09,10,09,10,,1,1,,,,2,,,2018,18,1,0,2,2014,14,28037,28,037,0431,00003,2363
286069705,1,01,2,64,04,1961,1,06,2,1,1,2,2,2,2,2,1,1,1,2,2,D,03,05,10,10,07,05,,,,,,2,,,1979,18,1,3,2,1978,17,28037,28,037,0431,00003,1181
286069706,1,03,1,49,02,1976,1,06,3,1,1,2,2,2,2,2,1,1,1,2,2,F,04,10,09,05,05,10,2,2,,,,2,,,1991,15,2,1,2,1989,13,28037,28,037,0431,00003,5907
286069707,1,01,1,60,05,1965,1,03,6,1,1,2,2,2,2,2,1,1,1,2,2,F,04,10,10,10,10,10,,,,,,,,,1979,14,1,1,2,1981,16,28037,28,037,0431,00003,2363
286069708,1,02,2,34,07,1991,1,09,2,1,1,2,2,2,2,2,1,2,1,2,2,G,04,09,10,10,10,10,2,2,,,,2,,,2009,18,2,2,1,2009,18,28037,28,037,0431,00003,2363
286069709,1,02,2,54,08,1971,1,06,1,1,1,2,2,2,2,2,1,2,1,2,2,H,05,10,10,10,10,10,1,1,,,,2,,,1988,17,1,4,2,1987,16,28037,28,037,0431,00003,2363
286069711,1,01,2,29,10,1996,1,09,3,1,2,2,2,2,2,2,2,2,1,2,2,H,12,10,10,10,10,,,,,,,,,,2014,18,1,1,2,2014,18,28037,28,037,0431,00003,1181
