folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cuart_dorm,agua_ent,ab_agua,agua_noe,dotac_agua,excusado,drenaje,disp_elect,focos,focos_ahor,tenencia,num_micro,anio_micro,num_refri,anio_refri,num_lropa,anio_lropa,num_ltras,anio_ltras,num_airea,anio_airea,num_calef,anio_calef,num_venti,anio_venti,num_tv,anio_tv,num_pc,anio_pc,num_lap,anio_lap,num_table,anio_table,num_imp,anio_imp,num_cel,anio_cel,num_tfijo,anio_tfijo,num_inter,anio_inter,num_tvpag,anio_tvpag,num_pdigi,anio_pdigi,num_dvd,anio_dvd,num_juego,anio_juego,num_auto,anio_auto,num_van,anio_van,residentes,tot_hog,cvegeo,cve_ent,cve_mun,tam_loc,est_socio,est_dis,upm,factor_viv
246056609,2,8,03,2,1,2,1,,2,1,2,1,6,6,4,1,15,1,21,1,25,0,,0,,0,,2,19,1,21,1,23,0,,0,,1,20,2,24,0,,1,20,0,,0,,0,,0,,1,20,0,,3,1,24018,24,018,4,1,0358,00004,773
246056610,1,8,03,2,2,2,1,,1,1,2,1,5,5,4,0,,1,17,1,21,0,,0,,0,,2,24,0,,0,,0,,0,,0,,2,24,0,,0,,1,24,0,,0,,0,,0,,0,,6,1,24018,24,018,4,1,0358,00004,773
246056611,1,6,03,2,4,1,1,,1,1,2,1,8,8,4,0,,1,23,0,,0,,0,,0,,4,25,0,,0,,0,,0,,0,,3,25,0,,0,,0,,0,,0,,0,,1,24,0,,6,1,24018,24,018,4,1,0358,00004,773
246056612,1,8,10,2,1,2,1,,1,1,2,1,14,14,4,0,,1,21,1,18,0,,1,15,0,,2,15,1,18,1,02,0,,0,,2,10,2,22,1,17,1,17,0,,2,24,0,,0,,1,02,1,19,2,1,24018,24,018,4,1,0358,00004,773
246056613,1,8,10,2,2,2,2,,1,1,2,1,3,3,4,0,,1,21,0,,0,,0,,0,,1,25,2,19,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,1,1,24018,24,018,4,1,0358,00004,773
246056614,1,8,05,1,3,2,1,,2,1,2,1,5,4,4,0,,1,23,1,24,0,,0,,0,,3,23,1,25,0,,0,,0,,0,,3,24,0,,0,,0,,0,,1,19,0,,0,,0,,5,1,24018,24,018,4,1,0358,00004,773
246056615,2,8,03,1,1,2,1,,1,1,2,1,6,6,4,0,,1,20,1,21,0,,0,,0,,3,20,1,12,0,,0,,0,,0,,2,24,0,,0,,1,23,0,,1,22,0,,0,,0,,3,1,24018,24,018,4,1,0358,00004,773
246056616,1,8,10,3,1,2,1,,1,1,1,1,5,2,1,0,,1,24,1,25,0,,1,24,0,,1,22,2,22,0,,0,,0,,0,,2,24,0,,1,25,0,,1,25,0,,0,,1,23,0,,3,1,24018,24,018,4,1,0358,00004,773
246056617,1,8,10,2,1,1,1,,1,1,2,1,4,4,4,0,,1,18,0,,0,,1,24,0,,2,22,1,25,0,,0,,0,,0,,2,19,0,,1,24,0,,0,,0,,0,,1,22,0,,4,1,24018,24,018,4,1,0358,00004,773
246056618,1,6,03,2,1,1,1,,1,1,2,1,6,6,4,0,,1,20,1,23,0,,0,,0,,1,20,1,24,0,,0,,0,,0,,1,23,0,,0,,1,25,0,,0,,0,,0,,0,,2,1,24018,24,018,4,1,0358,00004,773
246056620,1,8,10,2,2,2,1,,2,1,1,1,5,5,4,0,,0,,0,,0,,0,,0,,1,23,0,,0,,0,,0,,0,,2,24,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24018,24,018,4,1,0358,00004,773
246067301,1,8,10,3,2,1,1,,2,1,1,1,10,10,4,1,21,1,21,1,22,0,,0,,0,,1,24,1,21,0,,1,19,0,,1,22,3,25,0,,1,21,0,,1,21,0,,0,,1,15,0,,4,1,24021,24,021,4,2,0359,00005,948
246067303,1,8,10,3,2,1,1,,3,1,1,1,4,4,4,0,,1,17,1,20,0,,0,,0,,2,23,1,21,0,,0,,0,,0,,2,23,0,,1,20,0,,1,25,0,,0,,0,,1,23,5,1,24021,24,021,4,2,0359,00005,948
246067304,1,8,10,2,1,1,1,,3,1,1,1,6,6,4,0,,1,12,1,15,0,,0,,0,,0,,1,15,0,,0,,0,,0,,2,19,0,,0,,0,,0,,0,,0,,0,,1,15,2,1,24021,24,021,4,2,0359,00005,948
246067305,1,8,10,3,4,1,1,,1,1,1,1,8,6,2,1,15,2,17,2,24,0,,0,,0,,2,22,2,23,1,19,1,22,2,23,1,19,6,24,1,15,1,15,0,,0,,0,,0,,1,13,1,23,9,1,24021,24,021,4,2,0359,00005,948
246067306,1,8,10,3,3,1,1,,2,1,1,1,12,12,4,0,,2,21,1,15,0,,0,,0,,1,24,1,19,0,,1,19,1,21,0,,4,24,0,,1,20,1,22,0,,0,,0,,1,24,0,,4,1,24021,24,021,4,2,0359,00005,948
246067307,1,8,10,2,1,1,1,,3,1,2,1,9,9,1,1,24,1,21,1,21,0,,0,,0,,1,25,0,,1,19,0,,0,,0,,2,23,0,,0,,1,21,0,,0,,0,,1,20,0,,2,1,24021,24,021,4,2,0359,00005,948
246067308,1,8,10,3,5,1,1,,3,1,1,1,10,10,4,0,,1,16,1,16,0,,0,,0,,2,25,2,23,0,,1,16,0,,0,,4,25,1,12,1,12,1,16,1,16,0,,0,,3,24,0,,7,1,24021,24,021,4,2,0359,00005,948
246067310,1,8,10,3,3,1,2,,3,1,2,1,10,5,4,1,21,1,15,2,23,0,,0,,0,,3,24,4,24,0,,0,,1,23,0,,7,25,0,,1,24,0,,0,,2,12,0,,0,,0,,4,1,24021,24,021,4,2,0359,00005,948
246067311,1,8,10,3,4,1,1,,3,1,1,1,12,12,4,1,08,2,17,1,12,0,,0,,0,,3,20,5,20,1,15,1,12,2,22,0,,6,24,0,,1,25,1,15,2,17,1,05,1,18,1,20,2,23,6,1,24021,24,021,4,2,0359,00005,948
246067312,1,8,10,1,2,2,2,,3,1,1,1,7,7,4,0,,2,24,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,2,24,0,,0,,0,,0,,0,,0,,1,22,0,,5,1,24021,24,021,4,2,0359,00005,948
246067313,1,8,10,2,1,1,2,,2,1,2,1,8,8,4,1,24,1,23,1,10,0,,0,,0,,0,,1,21,0,,0,,0,,0,,2,22,0,,0,,0,,0,,0,,0,,1,22,0,,2,1,24021,24,021,4,2,0359,00005,948
246067314,1,8,10,2,1,3,,5,,3,5,1,2,2,4,0,,0,,1,18,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,25,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24021,24,021,4,2,0359,00005,948
246067316,1,8,10,2,3,2,1,,3,1,1,1,7,4,2,0,,1,95,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,3,21,0,,0,,0,,0,,0,,0,,1,21,0,,5,1,24021,24,021,4,2,0359,00005,948
246067317,1,8,10,3,4,1,2,,5,1,2,1,10,10,4,0,,1,99,1,20,0,,0,,0,,1,23,1,15,1,20,1,23,1,22,1,22,4,24,0,,1,25,0,,0,,0,,0,,0,,1,22,4,1,24021,24,021,4,2,0359,00005,948
246067318,1,8,10,2,3,3,,5,,1,2,1,12,12,4,1,14,1,11,1,15,0,,0,,0,,1,24,1,24,0,,0,,0,,0,,3,24,0,,1,24,0,,1,25,0,,0,,0,,0,,4,1,24021,24,021,4,2,0359,00005,948
246067319,1,8,10,3,3,1,1,,3,1,1,1,7,7,4,0,,1,12,1,12,0,,0,,0,,1,22,1,20,0,,0,,1,23,0,,2,24,0,,0,,0,,0,,0,,0,,1,20,0,,3,1,24021,24,021,4,2,0359,00005,948
246067320,1,8,10,3,3,1,1,,2,1,2,1,10,10,1,0,,1,24,1,21,0,,0,,0,,0,,0,,0,,1,20,0,,1,25,3,25,0,,1,23,0,,1,24,0,,1,23,0,,0,,3,1,24021,24,021,4,2,0359,00005,948
246079401,1,8,10,2,1,2,1,,2,1,1,1,2,2,4,0,,1,00,1,25,0,,0,,0,,1,25,1,10,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24024,24,024,4,2,0359,00006,802
246079402,1,8,10,2,2,1,1,,2,1,1,1,7,7,4,1,20,1,22,1,21,0,,0,,0,,1,19,1,17,0,,0,,0,,0,,2,22,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24024,24,024,4,2,0359,00006,802
246079403,1,8,10,2,2,1,1,,2,1,1,1,7,7,4,0,,1,20,0,,0,,0,,0,,2,22,1,25,0,,0,,0,,0,,2,23,0,,1,15,0,,0,,0,,0,,0,,1,21,2,1,24024,24,024,4,2,0359,00006,802
246079404,1,8,03,2,2,1,1,,2,1,1,1,7,7,4,1,15,2,18,0,,0,,0,,0,,1,20,1,24,0,,0,,0,,0,,1,23,0,,1,22,0,,0,,0,,0,,0,,0,,2,1,24024,24,024,4,2,0359,00006,802
246079405,1,8,03,2,2,1,1,,2,2,2,1,5,5,1,1,24,1,17,1,19,0,,0,,0,,2,24,2,23,0,,0,,0,,0,,4,24,0,,0,,0,,0,,0,,0,,0,,0,,4,1,24024,24,024,4,2,0359,00006,802
246079406,1,8,10,2,3,1,1,,2,1,2,1,5,3,4,1,15,1,05,1,25,0,,0,,0,,2,25,0,,0,,0,,0,,0,,3,25,0,,1,25,1,23,0,,0,,0,,0,,0,,5,1,24024,24,024,4,2,0359,00006,802
246079407,1,8,10,2,2,1,1,,2,1,2,1,8,8,1,0,,1,23,1,24,0,,0,,0,,2,25,2,24,0,,0,,0,,0,,3,25,0,,1,24,0,,0,,0,,0,,1,15,0,,3,1,24024,24,024,4,2,0359,00006,802
246079408,1,8,10,2,1,2,1,,2,1,2,1,5,3,4,0,,1,18,2,24,0,,0,,0,,2,24,1,20,0,,0,,0,,0,,1,25,0,,1,24,1,19,0,,0,,0,,0,,0,,4,1,24024,24,024,4,2,0359,00006,802
246079409,1,8,10,3,3,1,1,,2,1,2,1,4,4,4,1,25,1,23,1,23,0,,1,24,0,,2,25,2,23,0,,0,,0,,0,,4,23,0,,1,22,0,,0,,0,,0,,0,,1,18,6,1,24024,24,024,4,2,0359,00006,802
246079410,2,8,10,2,2,1,1,,2,2,2,1,8,8,4,0,,2,25,2,25,0,,0,,0,,3,23,1,23,0,,0,,0,,0,,2,24,0,,1,24,1,24,0,,0,,0,,0,,0,,6,1,24024,24,024,4,2,0359,00006,802
246079411,1,8,10,2,1,2,1,,2,2,2,1,5,5,4,0,,1,21,1,24,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,22,0,,0,,1,23,0,,0,,0,,0,,0,,4,1,24024,24,024,4,2,0359,00006,802
246079412,1,8,03,2,2,1,1,,2,2,2,1,6,4,4,0,,1,17,1,24,0,,0,,0,,2,24,1,24,0,,0,,0,,0,,1,24,0,,0,,1,24,0,,0,,0,,0,,0,,4,1,24024,24,024,4,2,0359,00006,802
246079413,1,7,03,2,2,2,1,,2,2,2,1,4,4,4,1,24,1,20,1,21,0,,0,,0,,2,24,1,23,0,,0,,0,,0,,1,23,1,20,0,,1,22,0,,0,,0,,0,,1,15,3,1,24024,24,024,4,2,0359,00006,802
246079414,1,4,03,1,1,2,1,,2,2,2,1,3,0,4,0,,1,20,1,25,0,,0,,0,,1,20,0,,0,,0,,0,,0,,1,22,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24024,24,024,4,2,0359,00006,802
246079415,1,8,03,2,2,1,1,,2,2,2,1,5,5,4,0,,1,10,1,05,0,,0,,0,,2,25,0,,0,,0,,0,,0,,2,24,0,,0,,1,20,0,,0,,0,,0,,0,,3,1,24024,24,024,4,2,0359,00006,802
246079416,1,8,03,2,1,2,1,,2,3,5,1,3,3,4,0,,0,,0,,0,,0,,0,,1,24,1,25,0,,0,,0,,0,,0,,0,,0,,1,23,0,,0,,0,,0,,0,,1,1,24024,24,024,4,2,0359,00006,802
246079418,1,8,10,2,1,1,1,,1,1,2,1,12,12,4,1,24,1,21,1,25,0,,0,,0,,3,25,2,25,0,,0,,0,,0,,2,23,0,,1,25,0,,0,,0,,0,,1,25,1,06,2,1,24024,24,024,4,2,0359,00006,802
246079420,1,8,03,2,2,2,1,,2,2,2,1,5,5,4,0,,1,15,1,17,0,,0,,0,,1,23,1,05,0,,0,,0,,0,,1,23,0,,0,,1,05,0,,0,,0,,0,,0,,4,1,24024,24,024,4,2,0359,00006,802
246092301,1,8,03,2,1,2,1,,4,1,2,1,6,6,4,0,,1,20,0,,0,,0,,0,,1,17,0,,0,,0,,0,,0,,1,21,0,,0,,0,,0,,0,,0,,0,,0,,1,1,24029,24,029,4,1,0358,00005,860
246092302,1,8,10,2,2,2,1,,4,1,2,1,8,8,4,0,,1,18,0,,0,,0,,0,,1,21,1,24,0,,0,,0,,0,,3,24,0,,0,,1,19,0,,0,,0,,0,,0,,3,1,24029,24,029,4,1,0358,00005,860
246092303,1,8,03,1,1,2,3,,5,1,2,1,7,7,4,0,,1,23,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,20,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24029,24,029,4,1,0358,00005,860
246092304,1,4,03,1,2,2,1,,4,1,2,1,3,3,2,0,,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,1,23,0,,0,,1,23,0,,0,,0,,0,,0,,5,1,24029,24,029,4,1,0358,00005,860
246092306,1,8,03,1,2,3,,1,,1,2,1,20,20,4,1,05,1,10,1,00,0,,0,,0,,3,15,1,19,0,,0,,0,,0,,1,24,1,22,0,,1,05,0,,1,10,0,,0,,0,,2,1,24029,24,029,4,1,0358,00005,860
246092307,1,8,05,2,1,1,2,,4,1,2,2,4,4,4,0,,1,15,1,15,0,,0,,0,,1,22,1,21,0,,0,,0,,0,,1,22,0,,0,,0,,0,,0,,0,,0,,0,,5,1,24029,24,029,4,1,0358,00005,860
246092308,1,8,03,2,1,2,1,,4,1,2,1,2,2,4,0,,1,23,1,21,0,,0,,0,,1,21,0,,0,,0,,0,,0,,2,21,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24029,24,029,4,1,0358,00005,860
246092309,1,5,03,2,1,2,1,,4,1,2,1,3,3,4,0,,1,24,1,24,0,,0,,0,,0,,1,24,0,,0,,0,,0,,1,24,0,,0,,1,24,0,,0,,0,,0,,0,,9,2,24029,24,029,4,1,0358,00005,860
246092310,1,4,03,1,1,2,1,,4,2,2,1,3,3,4,0,,1,23,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,22,0,,0,,0,,0,,0,,0,,0,,0,,1,1,24029,24,029,4,1,0358,00005,860
246092311,1,4,03,2,3,1,2,,4,1,2,1,9,9,4,0,,1,08,1,08,0,,0,,0,,1,22,0,,0,,0,,0,,0,,3,24,0,,1,22,0,,0,,0,,0,,0,,1,13,5,1,24029,24,029,4,1,0358,00005,860
246092313,2,6,06,1,2,2,1,,4,2,2,1,8,8,4,1,18,1,21,0,,0,,0,,0,,2,23,1,24,0,,0,,0,,0,,2,22,1,23,0,,1,23,0,,0,,0,,0,,0,,3,1,24029,24,029,4,1,0358,00005,860
246092314,2,8,03,2,1,2,2,,4,1,2,1,4,4,4,0,,1,21,0,,0,,0,,0,,1,24,1,19,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24029,24,029,4,1,0358,00005,860
246092318,1,8,10,3,3,2,1,,3,1,2,1,14,14,4,0,,1,23,1,22,0,,0,,0,,3,25,1,12,0,,1,22,0,,0,,4,25,0,,1,21,1,19,0,,0,,0,,0,,0,,6,1,24029,24,029,4,1,0358,00005,860
246092319,1,8,03,1,2,2,1,,4,2,2,1,3,3,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,22,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24029,24,029,4,1,0358,00005,860
246138901,1,8,03,2,2,1,1,,5,1,2,1,3,2,4,0,,1,10,0,,0,,0,,0,,2,25,0,,0,,0,,0,,0,,2,24,0,,0,,0,,0,,0,,0,,1,22,1,18,2,1,24041,24,041,4,1,0358,00006,968
246138902,2,4,06,2,2,2,1,,2,2,2,1,3,3,4,0,,1,23,0,,0,,0,,0,,1,21,1,21,0,,0,,0,,0,,1,20,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24041,24,041,4,1,0358,00006,968
246138903,2,4,03,2,2,2,1,,3,2,2,1,3,3,4,0,,1,20,1,20,0,,0,,0,,2,19,1,21,0,,0,,0,,0,,3,21,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24041,24,041,4,1,0358,00006,968
246138904,1,8,03,2,3,2,1,,4,2,2,1,5,5,4,0,,2,22,0,,0,,0,,0,,3,20,1,99,0,,0,,0,,0,,4,24,0,,0,,0,,0,,0,,0,,0,,2,23,4,1,24041,24,041,4,1,0358,00006,968
246138905,2,8,03,1,1,2,1,,2,2,2,1,1,1,2,0,,0,,0,,0,,0,,0,,1,23,1,14,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24041,24,041,4,1,0358,00006,968
246138908,1,8,03,2,2,2,1,,5,2,2,1,4,4,4,0,,1,10,0,,0,,0,,0,,3,24,0,,0,,0,,0,,0,,3,24,0,,0,,0,,0,,0,,0,,1,24,0,,6,1,24041,24,041,4,1,0358,00006,968
246138909,2,4,06,1,1,2,2,,4,2,2,1,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,21,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24041,24,041,4,1,0358,00006,968
246138910,2,8,10,2,4,2,1,,1,2,2,1,11,11,4,0,,2,24,1,22,0,,1,24,0,,2,22,1,22,0,,0,,1,24,0,,3,25,0,,0,,0,,0,,1,22,1,22,0,,1,22,5,1,24041,24,041,4,1,0358,00006,968
246138912,2,4,03,2,1,2,1,,2,2,2,1,2,2,4,0,,1,23,0,,0,,0,,0,,1,24,-1,22,0,,0,,0,,0,,2,23,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24041,24,041,4,1,0358,00006,968
246138913,2,8,06,2,2,2,1,,2,2,2,1,4,4,4,0,,1,15,0,,0,,0,,0,,1,22,0,,0,,0,,0,,0,,1,23,0,,0,,0,,0,,0,,0,,0,,0,,5,1,24041,24,041,4,1,0358,00006,968
246138916,2,8,10,2,3,2,1,,3,1,2,1,8,8,4,0,,1,18,1,21,0,,0,,0,,3,22,2,21,0,,0,,0,,0,,3,22,0,,0,,0,,0,,0,,0,,1,23,0,,3,1,24041,24,041,4,1,0358,00006,968
246138917,2,4,06,1,1,2,1,,2,2,2,1,2,2,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,24,0,,1,24,0,,0,,0,,0,,0,,0,,3,1,24041,24,041,4,1,0358,00006,968
246138918,1,4,06,2,1,2,1,,3,2,2,1,4,4,4,0,,1,08,0,,0,,0,,0,,2,20,0,,0,,0,,0,,0,,1,23,0,,0,,0,,0,,0,,0,,0,,1,21,4,1,24041,24,041,4,1,0358,00006,968
246138919,1,8,03,2,3,2,1,,4,2,2,1,4,4,4,0,,1,95,1,20,0,,0,,0,,1,24,1,12,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,0,,0,,0,,4,1,24041,24,041,4,1,0358,00006,968
246138920,1,4,06,2,2,2,1,,5,2,2,1,4,4,5,0,,1,05,0,,0,,0,,0,,2,18,-1,05,0,,0,,0,,0,,2,25,0,,0,,1,22,0,,0,,0,,1,21,1,15,3,1,24041,24,041,4,1,0358,00006,968
246157901,1,7,08,2,5,1,1,,3,1,2,1,10,10,4,1,13,0,,1,24,0,,0,,0,,2,22,2,15,0,,0,,0,,0,,3,24,0,,0,,1,12,0,,0,,0,,0,,0,,6,1,24050,24,050,4,2,0359,00007,854
246157902,1,7,10,2,3,1,1,,2,1,4,1,6,5,2,0,,1,24,1,22,0,,0,,0,,0,,2,25,0,,0,,0,,0,,4,25,0,,0,,1,21,0,,0,,0,,0,,0,,4,1,24050,24,050,4,2,0359,00007,854
246157903,1,8,10,2,3,1,1,,2,1,1,1,5,5,4,0,,1,23,1,24,0,,0,,0,,0,,1,15,0,,0,,0,,0,,2,20,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24050,24,050,4,2,0359,00007,854
246157904,1,8,10,2,2,1,1,,3,1,2,1,4,1,1,0,,1,24,1,24,0,,0,,0,,1,24,1,16,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,0,,0,,0,,5,1,24050,24,050,4,2,0359,00007,854
246157906,2,8,10,3,2,1,1,,1,1,1,1,9,9,4,0,,1,23,1,23,0,,0,,0,,1,21,1,23,0,,0,,0,,0,,2,23,0,,1,21,1,23,0,,0,,0,,0,,0,,3,1,24050,24,050,4,2,0359,00007,854
246157907,1,7,10,2,2,1,1,,1,1,1,1,4,4,4,0,,2,20,0,,0,,0,,0,,0,,1,22,0,,0,,0,,0,,2,23,0,,0,,0,,0,,0,,0,,0,,1,10,2,1,24050,24,050,4,2,0359,00007,854
246157908,1,8,08,2,1,1,1,,2,1,1,1,7,7,4,1,96,1,22,1,23,0,,0,,0,,1,25,1,18,0,,0,,0,,0,,2,23,0,,0,,1,21,0,,0,,0,,0,,0,,2,1,24050,24,050,4,2,0359,00007,854
246157910,1,8,10,2,1,1,1,,2,1,1,1,14,12,4,1,23,1,00,1,00,0,,0,,0,,1,23,2,23,0,,0,,0,,0,,1,21,0,,0,,1,20,0,,0,,0,,0,,0,,3,1,24050,24,050,4,2,0359,00007,854
246157911,1,8,10,2,3,1,1,,2,1,2,1,8,8,4,0,,1,20,1,20,0,,0,,0,,1,25,2,25,0,,0,,0,,0,,3,25,0,,1,24,0,,1,25,0,,0,,0,,1,99,4,1,24050,24,050,4,2,0359,00007,854
246157912,1,8,10,3,2,1,1,,2,1,2,1,15,15,4,1,22,1,15,1,24,0,,0,,0,,2,24,1,20,0,,0,,0,,0,,2,22,0,,1,21,0,,0,,0,,0,,0,,0,,3,1,24050,24,050,4,2,0359,00007,854
246157913,1,8,10,2,2,1,1,,2,1,2,1,8,8,4,1,22,1,15,1,15,0,,0,,0,,1,22,1,17,0,,0,,0,,0,,5,24,0,,1,25,0,,0,,0,,0,,0,,1,25,6,1,24050,24,050,4,2,0359,00007,854
246157914,1,8,10,2,1,2,1,,2,1,2,1,5,5,4,0,,1,10,1,10,0,,0,,0,,0,,1,15,0,,0,,0,,0,,1,19,0,,0,,1,15,0,,0,,0,,1,21,0,,2,1,24050,24,050,4,2,0359,00007,854
246157915,1,8,10,3,3,1,1,,2,1,2,1,15,13,3,0,,1,22,1,22,0,,0,,0,,0,,1,22,0,,0,,0,,0,,2,23,0,,0,,1,21,0,,0,,0,,1,25,0,,6,1,24050,24,050,4,2,0359,00007,854
246157916,1,8,10,2,1,1,1,,2,1,2,1,4,2,2,0,,1,04,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,21,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24050,24,050,4,2,0359,00007,854
246157917,1,8,10,3,3,1,1,,2,1,2,1,10,10,3,1,18,1,13,1,20,0,,0,,0,,2,21,1,16,1,19,0,,0,,0,,2,21,0,,1,20,1,21,0,,0,,0,,0,,1,18,4,1,24050,24,050,4,2,0359,00007,854
246157918,1,8,10,2,4,1,1,,2,1,2,1,8,4,3,1,21,1,22,1,23,0,,0,,0,,1,23,2,23,0,,1,22,0,,0,,5,25,0,,1,22,1,19,0,,0,,0,,0,,1,23,6,1,24050,24,050,4,2,0359,00007,854
246157919,1,8,10,3,4,1,1,,2,1,2,1,6,6,4,1,00,1,18,1,15,0,,0,,0,,1,19,1,23,0,,0,,0,,0,,1,15,0,,1,24,0,,0,,1,20,0,,0,,0,,2,1,24050,24,050,4,2,0359,00007,854
246157920,1,8,09,2,3,1,1,,2,1,2,1,8,8,4,1,25,1,19,1,17,0,,0,,0,,3,24,0,,0,,1,24,0,,1,22,4,23,0,,1,21,0,,0,,0,,1,19,0,,1,15,4,1,24050,24,050,4,2,0359,00007,854
246161502,1,8,10,2,1,1,7,,2,1,2,1,2,2,4,0,,1,17,1,17,0,,0,,0,,1,17,1,22,0,,0,,0,,0,,1,20,0,,0,,1,20,0,,0,,0,,0,,0,,2,1,24052,24,052,4,1,0358,00007,1108
246161503,7,8,10,2,4,2,6,,5,2,2,1,4,4,4,1,23,1,23,1,21,0,,0,,0,,1,23,1,23,0,,0,,0,,0,,1,22,1,20,0,,1,19,0,,0,,0,,0,,1,19,3,1,24052,24,052,4,1,0358,00007,1108
246161505,1,8,10,3,3,2,3,,2,2,2,1,10,10,4,0,,1,10,1,25,0,,0,,0,,3,24,0,,0,,0,,1,23,0,,3,25,0,,1,22,1,10,0,,0,,0,,0,,1,21,8,1,24052,24,052,4,1,0358,00007,1108
246161506,1,8,10,2,4,1,1,,1,1,2,1,8,3,4,1,21,1,25,0,,0,,1,23,1,23,1,23,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,24,1,24,1,24,1,1,24052,24,052,4,1,0358,00007,1108
246161510,1,8,10,2,3,2,1,,1,1,2,1,6,6,4,1,25,2,24,1,15,0,,0,,0,,2,25,1,19,0,,0,,0,,0,,3,25,1,15,1,20,1,03,0,,0,,0,,0,,0,,4,1,24052,24,052,4,1,0358,00007,1108
246161511,1,7,03,2,1,3,,6,,1,2,2,2,2,2,0,,1,18,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,24052,24,052,4,1,0358,00007,1108
246161513,1,8,10,2,1,2,3,,1,2,2,1,8,8,4,0,,1,22,0,,0,,0,,0,,1,20,0,,0,,0,,0,,0,,1,21,0,,1,24,0,,0,,0,,0,,0,,0,,2,1,24052,24,052,4,1,0358,00007,1108
246161515,1,8,03,2,1,3,,1,,2,2,1,4,4,4,0,,1,13,1,22,0,,0,,0,,1,17,1,08,0,,0,,0,,0,,2,19,1,10,0,,1,15,0,,0,,0,,0,,1,17,2,1,24052,24,052,4,1,0358,00007,1108
246161516,2,8,03,2,3,2,6,,2,1,1,1,6,0,4,0,,2,20,2,23,0,,0,,0,,0,,2,22,0,,0,,0,,0,,2,23,1,22,1,21,1,22,0,,1,23,0,,0,,0,,6,1,24052,24,052,4,1,0358,00007,1108
246161517,1,8,03,2,1,2,3,,1,2,2,1,6,6,2,0,,1,23,1,20,0,,0,,0,,1,25,0,,0,,0,,0,,0,,2,23,0,,1,24,0,,0,,0,,0,,0,,0,,2,1,24052,24,052,4,1,0358,00007,1108
246171401,2,6,03,2,2,2,1,,1,1,1,1,3,3,4,0,,1,18,0,,0,,0,,0,,1,25,1,25,0,,0,,0,,0,,0,,0,,1,23,1,23,0,,0,,0,,0,,0,,4,1,24054,24,054,4,2,0359,00008,898
246171402,1,8,03,1,1,2,1,,1,1,2,1,2,2,4,0,,1,24,0,,0,,0,,0,,1,21,0,,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,4,1,24054,24,054,4,2,0359,00008,898
246171403,1,6,03,1,1,1,1,,2,1,2,1,3,3,4,0,,1,24,1,24,0,,0,,0,,1,23,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,0,,0,,0,,0,,2,1,24054,24,054,4,2,0359,00008,898
246171404,1,8,03,2,3,2,1,,1,2,2,1,7,7,4,0,,1,21,1,21,0,,0,,0,,2,23,1,15,0,,0,,0,,0,,2,13,0,,0,,0,,0,,0,,0,,0,,0,,3,1,24054,24,054,4,2,0359,00008,898
246171405,1,8,03,1,2,2,1,,4,2,2,1,4,4,4,0,,0,,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,2,23,0,,0,,0,,0,,0,,0,,0,,0,,6,1,24054,24,054,4,2,0359,00008,898
