folioviv,foliohog,id_pobla,parentesco,sexo,edad,afrod,hablaesp,hablaind,lenguaind,hablaing,hablaotro,etnia,asiste_esc,no_asisb,nivelaprob,gradoaprob,alfabetism,edo_conyug,inf_selec,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_hog
076330320,1,07,3,2,8,2,1,1,0934,2,2,1,1,,02,1,2,,2,07072,07,072,0102,00018,1556
076330320,1,08,5,2,27,2,1,1,0934,2,2,1,2,08,02,6,1,1,2,07072,07,072,0102,00018,1556
076334101,1,01,1,2,70,2,1,2,,2,2,2,2,,02,3,1,5,2,07074,07,074,0102,00019,1571
076334101,1,02,4,1,19,2,1,2,,2,2,2,1,,06,3,,9,1,07074,07,074,0102,00019,1571
076334101,1,03,4,2,17,2,1,2,,2,2,2,2,05,06,2,,9,2,07074,07,074,0102,00019,1571
076334102,1,01,1,1,53,2,1,2,,2,2,2,2,,02,2,2,6,2,07074,07,074,0102,00019,1571
076334102,1,02,2,2,63,2,1,2,,2,2,2,2,,02,3,2,6,2,07074,07,074,0102,00019,1571
076334102,1,03,3,1,29,2,1,2,,2,2,2,2,05,03,3,,3,1,07074,07,074,0102,00019,1571
076334103,1,01,1,1,72,2,1,2,,2,2,2,2,,00,,1,6,2,07074,07,074,0102,00019,1571
076334103,1,02,2,2,64,2,1,2,,2,2,2,2,,02,2,1,6,1,07074,07,074,0102,00019,1571
076334104,1,01,1,1,21,2,1,2,,2,2,2,2,99,02,6,1,1,1,07074,07,074,0102,00019,1571
076334104,1,02,2,2,32,2,1,2,,2,2,2,2,,02,6,1,1,2,07074,07,074,0102,00019,1571
076334104,1,03,8,2,15,2,1,2,,2,2,2,1,,03,1,,9,2,07074,07,074,0102,00019,1571
076334104,1,04,8,2,12,2,1,2,,2,2,2,1,,02,6,1,9,2,07074,07,074,0102,00019,1571
076334104,1,05,3,2,2,2,,,,,,,,,,,,,2,07074,07,074,0102,00019,1571
076334105,1,01,1,1,55,2,1,2,,2,2,2,2,,02,5,1,5,1,07074,07,074,0102,00019,1571
076334106,1,01,1,1,40,2,1,2,,2,2,2,2,,03,3,,1,2,07074,07,074,0102,00019,1571
076334106,1,02,2,2,38,2,1,2,,2,2,2,2,,00,,2,1,1,07074,07,074,0102,00019,1571
076334106,1,03,3,2,9,2,1,2,,2,2,2,1,,02,2,1,,2,07074,07,074,0102,00019,1571
076334106,1,04,3,1,18,2,1,2,,2,2,2,2,16,00,,2,9,2,07074,07,074,0102,00019,1571
076334106,1,05,3,2,14,2,1,2,,2,2,2,2,16,00,,1,9,2,07074,07,074,0102,00019,1571
076334107,1,01,1,1,52,2,1,2,,2,2,2,2,,00,,1,1,2,07074,07,074,0102,00019,1571
076334107,1,02,2,2,39,2,1,2,,2,2,2,2,,02,6,1,1,1,07074,07,074,0102,00019,1571
076334109,1,01,1,1,47,2,1,2,,2,2,2,2,,03,3,,8,1,07074,07,074,0102,00019,1571
076334109,1,02,2,2,44,2,1,2,,2,2,2,2,,03,3,,8,2,07074,07,074,0102,00019,1571
076334109,1,03,3,1,23,2,1,2,,2,2,2,2,05,06,3,,9,2,07074,07,074,0102,00019,1571
076334109,1,04,3,2,11,2,1,2,,2,2,2,1,,02,5,1,,2,07074,07,074,0102,00019,1571
076334110,1,01,1,1,30,2,1,2,,2,2,2,2,10,06,3,,1,2,07074,07,074,0102,00019,1571
076334110,1,02,2,2,32,2,1,2,,2,2,2,2,,03,3,,1,1,07074,07,074,0102,00019,1571
076334110,1,03,3,1,9,2,1,2,,2,2,2,1,,02,3,1,,2,07074,07,074,0102,00019,1571
076334110,1,04,3,2,2,2,,,,,,,,,,,,,2,07074,07,074,0102,00019,1571
076334111,1,01,1,2,53,2,1,2,,2,2,2,2,,02,5,1,5,2,07074,07,074,0102,00019,1571
076334111,1,02,3,1,32,2,1,2,,2,2,2,2,,03,3,,9,2,07074,07,074,0102,00019,1571
076334111,1,03,3,1,30,2,1,2,,2,2,2,2,10,02,6,1,2,1,07074,07,074,0102,00019,1571
076334111,1,04,3,2,9,2,1,2,,2,2,2,1,,02,4,1,,2,07074,07,074,0102,00019,1571
076334112,1,01,1,1,83,2,1,2,,2,2,2,2,,00,,2,1,2,07074,07,074,0102,00019,1571
076334112,1,02,2,2,81,2,1,2,,2,2,2,2,,00,,2,1,2,07074,07,074,0102,00019,1571
076334112,1,03,3,1,49,2,1,2,,2,2,2,2,,03,3,,9,1,07074,07,074,0102,00019,1571
076334113,1,01,1,2,63,2,1,2,,2,2,2,2,,02,3,1,5,2,07074,07,074,0102,00019,1571
076334113,1,02,3,2,37,2,1,2,,2,2,2,2,,08,5,,1,2,07074,07,074,0102,00019,1571
076334113,1,03,5,1,44,2,1,2,,2,2,2,2,,03,3,,1,1,07074,07,074,0102,00019,1571
076334113,1,04,3,2,10,2,1,2,,2,2,2,1,,02,4,1,,2,07074,07,074,0102,00019,1571
076334113,1,05,3,1,8,2,1,2,,2,2,2,1,,02,2,1,,2,07074,07,074,0102,00019,1571
076334115,1,01,1,1,31,2,1,2,,2,2,2,2,04,03,3,,6,1,07074,07,074,0102,00019,1571
076334115,1,02,2,2,29,2,1,2,,2,2,2,2,08,03,3,,6,2,07074,07,074,0102,00019,1571
076334115,1,03,3,1,12,2,1,2,,2,2,2,1,,02,6,1,9,2,07074,07,074,0102,00019,1571
076334115,1,04,3,1,10,2,1,2,,2,2,2,1,,02,5,1,,2,07074,07,074,0102,00019,1571
076334115,1,05,3,1,6,2,1,2,,2,2,2,1,,02,1,2,,2,07074,07,074,0102,00019,1571
076334117,1,01,1,1,41,2,1,2,,2,2,2,2,,03,3,,6,2,07074,07,074,0102,00019,1571
076334117,1,02,2,2,41,2,1,2,,2,2,2,2,,06,1,,6,1,07074,07,074,0102,00019,1571
076334117,1,03,3,2,21,2,1,2,,2,2,2,1,,08,2,,9,2,07074,07,074,0102,00019,1571
076334117,1,04,3,2,14,2,1,2,,2,2,2,1,,03,2,,9,2,07074,07,074,0102,00019,1571
076334118,1,01,1,1,37,2,1,2,,2,2,2,2,,06,1,,1,2,07074,07,074,0102,00019,1571
076334118,1,02,2,2,35,2,1,2,,2,2,2,2,,06,3,,1,1,07074,07,074,0102,00019,1571
076334118,1,03,3,2,14,2,1,2,,2,2,2,1,,03,2,,9,2,07074,07,074,0102,00019,1571
076334118,1,04,3,2,10,2,1,2,,2,2,2,1,,02,3,1,,2,07074,07,074,0102,00019,1571
076334119,1,01,1,2,34,2,1,2,,2,2,2,2,,03,3,,8,1,07074,07,074,0102,00019,1571
076334119,1,02,2,1,33,2,1,2,,2,2,2,2,,06,3,,8,2,07074,07,074,0102,00019,1571
076334119,1,03,3,2,11,2,1,2,,2,2,2,1,,02,5,1,,2,07074,07,074,0102,00019,1571
076334119,1,04,3,1,8,2,1,2,,2,2,2,1,,02,1,2,,2,07074,07,074,0102,00019,1571
076334119,1,05,3,1,2,2,,,,,,,,,,,,,2,07074,07,074,0102,00019,1571
076409402,1,01,1,1,57,2,1,1,0933,2,2,1,2,,02,6,1,7,2,07093,07,093,0102,00020,832
076409402,1,02,2,2,48,2,2,1,0933,2,2,1,2,,00,,2,7,1,07093,07,093,0102,00020,832
076409402,1,03,3,2,17,2,1,1,0933,2,2,1,2,10,02,6,1,9,2,07093,07,093,0102,00020,832
076409402,1,04,3,2,14,2,1,1,0934,2,2,1,2,10,02,6,1,9,2,07093,07,093,0102,00020,832
076409402,1,05,3,2,12,2,1,1,0933,2,2,1,2,10,02,6,1,9,2,07093,07,093,0102,00020,832
076409403,1,01,1,1,42,2,1,1,0933,2,2,1,1,,02,6,1,7,1,07093,07,093,0102,00020,832
076409403,1,02,2,2,36,2,1,1,0933,2,2,1,2,,02,6,1,7,2,07093,07,093,0102,00020,832
076409403,1,03,3,2,18,2,1,1,0933,2,2,1,2,05,03,2,,9,2,07093,07,093,0102,00020,832
076409403,1,04,3,1,17,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409403,1,05,3,2,16,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409403,1,06,3,1,12,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409403,1,07,3,2,10,2,2,1,0933,2,2,1,1,,02,5,1,,2,07093,07,093,0102,00020,832
076409403,1,08,3,1,9,2,1,1,0933,2,2,1,1,,02,5,1,,2,07093,07,093,0102,00020,832
076409403,1,09,3,2,8,2,2,1,0933,2,2,1,1,,02,3,2,,2,07093,07,093,0102,00020,832
076409403,1,10,3,2,6,2,2,1,0933,2,2,1,1,,02,1,2,,2,07093,07,093,0102,00020,832
076409403,1,11,3,1,2,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409403,1,12,3,1,1,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409404,1,01,1,1,22,2,1,1,0933,2,2,1,2,04,03,3,,1,1,07093,07,093,0102,00020,832
076409404,1,02,2,2,20,2,1,1,0933,2,2,1,2,08,03,3,,1,2,07093,07,093,0102,00020,832
076409404,1,03,3,2,4,2,2,1,0933,2,2,1,1,,01,1,,,2,07093,07,093,0102,00020,832
076409405,1,01,1,1,29,2,1,1,0933,2,2,1,2,10,03,3,,1,1,07093,07,093,0102,00020,832
076409405,1,02,2,2,25,2,1,1,0933,2,2,1,2,06,06,3,,1,2,07093,07,093,0102,00020,832
076409405,1,03,3,2,0,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409405,1,04,3,2,3,2,2,1,0933,2,2,1,2,03,00,,,,2,07093,07,093,0102,00020,832
076409406,1,01,1,1,30,2,1,1,0933,2,2,2,2,04,03,3,,7,1,07093,07,093,0102,00020,832
076409406,1,02,2,2,27,2,1,1,0933,2,2,1,2,05,02,6,1,7,2,07093,07,093,0102,00020,832
076409406,1,03,3,2,8,2,1,1,0933,2,2,1,1,,02,2,2,,2,07093,07,093,0102,00020,832
076409406,1,04,3,1,6,2,2,1,0933,2,2,1,1,,01,2,2,,2,07093,07,093,0102,00020,832
076409406,1,05,3,2,4,2,2,1,0933,2,2,1,1,,00,,,,2,07093,07,093,0102,00020,832
076409406,1,06,3,1,1,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409407,1,01,1,1,35,2,2,1,0933,2,2,1,2,,06,3,,7,1,07093,07,093,0102,00020,832
076409407,1,02,2,2,31,2,1,1,0933,2,2,1,2,,02,6,2,7,2,07093,07,093,0102,00020,832
076409407,1,03,3,2,12,2,1,1,0933,2,2,1,1,,02,5,1,9,2,07093,07,093,0102,00020,832
076409407,1,04,3,1,7,2,2,1,0933,2,2,1,1,,02,1,2,,2,07093,07,093,0102,00020,832
076409407,1,05,3,1,5,2,2,1,0933,2,2,1,1,,01,2,2,,2,07093,07,093,0102,00020,832
076409408,1,01,1,1,46,2,1,1,0933,2,2,1,2,,02,2,2,1,1,07093,07,093,0102,00020,832
076409408,1,02,2,2,50,2,1,1,0933,2,2,1,2,,02,3,2,1,2,07093,07,093,0102,00020,832
076409408,1,03,3,1,16,2,1,1,0933,2,2,1,1,,03,3,,9,2,07093,07,093,0102,00020,832
076409408,1,04,3,2,15,2,1,1,0933,2,2,1,1,,03,2,,9,2,07093,07,093,0102,00020,832
076409408,1,05,3,1,11,2,1,1,0933,2,2,1,1,,02,4,1,,2,07093,07,093,0102,00020,832
076409408,1,06,7,2,44,2,2,1,0933,2,2,1,2,,00,,2,9,2,07093,07,093,0102,00020,832
076409409,1,01,1,1,27,2,1,1,0933,2,2,1,2,10,06,3,,6,1,07093,07,093,0102,00020,832
076409409,1,02,2,2,23,2,1,1,0933,2,2,1,2,10,06,3,,6,2,07093,07,093,0102,00020,832
076409409,1,03,3,1,0,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409411,1,01,1,1,43,2,1,1,0933,2,2,1,2,,02,3,1,6,1,07093,07,093,0102,00020,832
076409411,1,02,2,2,39,2,1,1,0933,2,2,1,2,,02,6,1,6,2,07093,07,093,0102,00020,832
076409413,1,01,1,1,48,2,1,1,0933,2,2,1,2,,00,,2,6,2,07093,07,093,0102,00020,832
076409413,1,02,2,2,37,2,1,1,0933,2,2,1,2,,02,4,1,6,2,07093,07,093,0102,00020,832
076409413,1,03,3,2,21,2,1,1,0933,2,2,1,2,05,02,6,1,1,2,07093,07,093,0102,00020,832
076409413,1,04,3,1,20,2,1,1,0933,2,2,1,2,05,02,4,1,1,1,07093,07,093,0102,00020,832
076409413,1,05,3,1,18,2,1,1,0933,2,2,1,2,05,02,3,2,9,2,07093,07,093,0102,00020,832
076409413,1,06,3,1,17,2,1,1,0933,2,2,1,2,15,00,,2,9,2,07093,07,093,0102,00020,832
076409413,1,07,5,2,18,2,1,1,0933,2,2,1,2,15,00,,2,1,2,07093,07,093,0102,00020,832
076409413,1,08,3,2,12,2,2,1,0933,2,2,1,1,,02,3,2,9,2,07093,07,093,0102,00020,832
076409413,1,09,3,1,6,2,2,1,0933,2,2,1,1,,01,2,2,,2,07093,07,093,0102,00020,832
076409413,1,10,5,1,22,2,1,2,,2,2,1,2,99,99,,1,1,2,07093,07,093,0102,00020,832
076409414,1,01,1,1,50,2,1,1,0933,2,2,1,2,,03,3,,7,2,07093,07,093,0102,00020,832
076409414,1,02,2,2,40,2,1,1,0933,2,2,2,2,,03,3,,7,2,07093,07,093,0102,00020,832
076409414,1,03,3,1,24,2,1,1,0933,2,2,1,2,05,03,3,,1,2,07093,07,093,0102,00020,832
076409414,1,04,5,2,17,2,1,1,0933,2,2,1,2,06,02,6,1,1,2,07093,07,093,0102,00020,832
076409414,1,05,4,1,0,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409414,1,06,3,1,22,2,1,1,0933,2,2,1,2,05,03,3,,1,2,07093,07,093,0102,00020,832
076409414,1,07,5,2,22,2,1,1,0933,2,2,1,2,10,02,6,1,1,2,07093,07,093,0102,00020,832
076409414,1,08,4,2,4,2,1,1,0933,2,2,1,1,,00,,,,2,07093,07,093,0102,00020,832
076409414,1,09,4,2,2,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409414,1,10,3,2,18,2,1,1,0933,2,2,1,2,05,03,3,,9,1,07093,07,093,0102,00020,832
076409414,1,11,3,1,14,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409414,1,12,3,2,12,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409414,1,13,3,1,8,2,1,1,0933,2,2,1,1,,02,1,1,,2,07093,07,093,0102,00020,832
076409414,1,14,3,1,6,2,1,1,0933,2,2,1,1,,01,2,2,,2,07093,07,093,0102,00020,832
076409415,1,01,1,1,45,2,1,1,0933,2,2,1,2,,06,3,,1,1,07093,07,093,0102,00020,832
076409415,1,02,2,2,40,2,1,1,0933,2,2,1,2,,02,6,2,1,2,07093,07,093,0102,00020,832
076409415,1,03,3,2,13,2,1,1,0933,2,2,1,1,,02,6,1,9,2,07093,07,093,0102,00020,832
076409415,1,04,3,2,11,2,1,1,0933,2,2,1,1,,02,4,1,,2,07093,07,093,0102,00020,832
076409415,1,05,3,1,9,2,1,1,0933,2,2,1,1,,02,2,1,,2,07093,07,093,0102,00020,832
076409415,1,06,3,1,5,2,2,1,0933,2,2,1,1,,01,1,2,,2,07093,07,093,0102,00020,832
076409416,1,01,1,1,45,2,1,1,0933,2,2,1,2,,03,3,,6,1,07093,07,093,0102,00020,832
076409416,1,02,2,2,36,2,1,1,0933,2,2,1,2,,02,6,1,6,2,07093,07,093,0102,00020,832
076409416,1,03,3,1,16,2,1,1,0933,2,2,1,1,,06,1,,9,2,07093,07,093,0102,00020,832
076409416,1,04,3,1,14,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409416,1,05,3,2,12,2,1,1,0933,2,2,1,2,05,02,6,1,9,2,07093,07,093,0102,00020,832
076409416,1,06,3,2,8,2,1,1,0933,2,2,1,1,,02,2,1,,2,07093,07,093,0102,00020,832
076409416,1,07,3,2,6,2,1,1,0933,2,2,1,1,,01,3,2,,2,07093,07,093,0102,00020,832
076409416,1,08,3,1,3,2,2,1,0933,2,2,1,2,03,00,,,,2,07093,07,093,0102,00020,832
076409416,1,09,3,1,1,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409417,1,01,1,1,27,2,1,1,0934,2,2,1,2,04,99,,1,1,1,07093,07,093,0102,00020,832
076409417,1,02,2,2,31,2,1,2,,2,2,1,2,,02,2,2,1,2,07093,07,093,0102,00020,832
076409417,1,03,3,1,8,2,2,1,0933,2,2,1,2,16,02,1,2,,2,07093,07,093,0102,00020,832
076409417,1,04,3,1,7,2,2,1,0933,2,2,1,2,16,01,2,2,,2,07093,07,093,0102,00020,832
076409417,1,05,3,1,6,2,2,1,0933,2,2,1,2,16,01,1,2,,2,07093,07,093,0102,00020,832
076409417,1,06,3,2,2,2,,,,,,,,,,,,,2,07093,07,093,0102,00020,832
076409418,1,01,1,1,66,2,1,1,0933,2,2,1,2,,00,,2,1,2,07093,07,093,0102,00020,832
076409418,1,02,2,2,59,2,2,1,0933,2,2,1,2,,00,,2,1,1,07093,07,093,0102,00020,832
076409419,1,01,1,1,55,2,2,1,0933,2,2,1,2,,00,,2,1,1,07093,07,093,0102,00020,832
076409419,1,02,2,2,45,2,2,1,0933,2,2,1,2,,00,,2,1,2,07093,07,093,0102,00020,832
076409419,1,03,3,1,17,2,1,1,0933,2,2,1,2,05,03,3,,9,2,07093,07,093,0102,00020,832
076409419,1,04,3,1,13,2,1,1,0933,2,2,1,1,,03,1,,9,2,07093,07,093,0102,00020,832
076409419,1,05,3,1,9,2,1,1,0933,2,2,1,1,,02,3,1,,2,07093,07,093,0102,00020,832
076409419,1,06,3,2,7,2,2,1,0933,2,2,1,1,,01,3,1,,2,07093,07,093,0102,00020,832
076409420,1,01,1,1,40,2,2,1,0933,2,2,2,2,,00,,2,1,1,07093,07,093,0102,00020,832
076409420,1,02,2,2,27,2,2,1,0933,2,2,2,2,05,02,3,2,1,2,07093,07,093,0102,00020,832
076409420,1,03,3,2,18,2,1,1,0933,2,2,2,2,16,02,6,2,9,2,07093,07,093,0102,00020,832
076409420,1,04,3,2,15,1,1,1,0933,2,2,1,2,05,02,6,2,9,2,07093,07,093,0102,00020,832
076409420,1,05,3,1,11,2,2,1,0933,2,2,1,1,,02,4,1,,2,07093,07,093,0102,00020,832
076492803,1,01,1,1,51,2,1,1,0931,2,2,1,2,,02,6,1,6,1,07114,07,114,0102,00021,1844
076492803,1,02,2,2,41,2,1,1,0931,2,2,1,2,,02,6,2,6,2,07114,07,114,0102,00021,1844
076492803,1,03,3,2,16,2,1,1,0931,2,2,1,2,05,02,6,2,9,2,07114,07,114,0102,00021,1844
076492803,1,04,3,2,11,2,1,1,0931,2,2,1,1,,02,5,1,,2,07114,07,114,0102,00021,1844
076492803,1,05,3,1,7,2,1,1,0931,2,2,1,1,,02,2,2,,2,07114,07,114,0102,00021,1844
076492803,1,06,3,2,7,2,1,1,0931,2,2,1,1,,02,2,2,,2,07114,07,114,0102,00021,1844
076492805,1,01,1,1,56,2,1,1,0931,2,2,1,2,,00,,1,8,2,07114,07,114,0102,00021,1844
076492805,1,02,2,2,52,2,1,1,0931,2,2,1,2,,00,,2,8,2,07114,07,114,0102,00021,1844
076492805,1,03,3,2,27,2,1,1,0931,2,2,1,2,05,03,2,,8,1,07114,07,114,0102,00021,1844
076492805,1,04,4,2,7,2,1,2,,2,2,1,1,,02,1,1,,2,07114,07,114,0102,00021,1844
076492807,1,01,1,2,38,2,1,1,0931,2,2,1,2,,02,2,2,1,1,07114,07,114,0102,00021,1844
076492807,1,02,3,1,14,2,1,2,,2,2,1,1,,03,1,,9,2,07114,07,114,0102,00021,1844
076492807,1,03,3,1,11,2,1,2,,2,2,1,1,,02,4,1,,2,07114,07,114,0102,00021,1844
076492807,1,04,3,1,8,2,1,2,,2,2,1,1,,02,1,2,,2,07114,07,114,0102,00021,1844
076492810,1,01,1,2,49,2,1,1,0931,2,2,2,2,,02,3,1,5,1,07114,07,114,0102,00021,1844
076492810,1,02,3,1,15,2,1,1,0931,2,2,2,1,,03,3,,9,2,07114,07,114,0102,00021,1844
076492810,1,03,3,2,9,2,1,1,0931,2,2,2,1,,02,3,1,,2,07114,07,114,0102,00021,1844
076492811,1,01,1,1,78,2,1,2,,2,2,2,2,,00,,1,6,2,07114,07,114,0102,00021,1844
076492811,1,02,2,2,75,2,1,2,,2,2,2,2,,00,,2,6,2,07114,07,114,0102,00021,1844
076492811,1,03,3,1,52,2,1,2,,1,2,2,2,,03,3,,2,1,07114,07,114,0102,00021,1844
076492812,1,01,1,1,39,2,1,1,0931,2,2,1,2,,06,3,,6,1,07114,07,114,0102,00021,1844
076492812,1,02,2,2,40,2,1,2,,2,2,2,2,,03,3,,6,2,07114,07,114,0102,00021,1844
076492812,1,03,3,2,14,2,1,2,,2,2,2,1,,03,2,,9,2,07114,07,114,0102,00021,1844
076492812,1,04,3,1,12,2,1,2,,2,2,2,1,,02,6,1,9,2,07114,07,114,0102,00021,1844
076492812,1,05,3,2,12,2,1,2,,2,2,2,1,,02,5,1,9,2,07114,07,114,0102,00021,1844
076492814,1,01,1,2,36,2,1,1,0931,2,2,1,2,,06,3,,5,1,07114,07,114,0102,00021,1844
076492814,1,02,3,1,16,2,1,2,,2,2,1,2,04,02,6,2,9,2,07114,07,114,0102,00021,1844
076492814,1,03,3,2,14,2,1,1,0931,2,2,1,1,,03,2,,9,2,07114,07,114,0102,00021,1844
076492814,1,04,3,2,12,2,1,2,,2,2,1,1,,02,6,1,9,2,07114,07,114,0102,00021,1844
076492814,1,05,3,1,9,2,1,2,,2,2,1,1,,02,4,2,,2,07114,07,114,0102,00021,1844
076492814,1,06,3,2,7,2,1,2,,2,2,1,1,,00,,2,,2,07114,07,114,0102,00021,1844
076492814,1,07,3,1,4,2,1,2,,2,2,1,2,02,00,,,,2,07114,07,114,0102,00021,1844
076492815,1,01,1,1,33,2,1,2,,2,2,2,2,,08,3,,6,1,07114,07,114,0102,00021,1844
076492815,1,02,2,2,23,2,1,2,,2,2,2,2,09,08,4,,6,2,07114,07,114,0102,00021,1844
076492815,1,03,3,2,0,2,,,,,,,,,,,,,2,07114,07,114,0102,00021,1844
076492816,1,01,1,1,30,2,1,1,0931,2,2,1,2,15,00,,2,1,1,07114,07,114,0102,00021,1844
076492816,1,02,2,2,30,2,1,2,,2,2,1,2,05,02,6,1,1,2,07114,07,114,0102,00021,1844
076492819,1,01,1,2,48,2,1,1,0961,2,2,1,2,,00,,2,5,1,07114,07,114,0102,00021,1844
076492819,1,02,3,1,22,2,1,1,0961,2,2,1,2,10,00,,1,9,2,07114,07,114,0102,00021,1844
076492819,1,03,3,1,17,2,1,1,0961,2,2,1,2,10,00,,1,9,2,07114,07,114,0102,00021,1844
076492819,1,04,3,2,15,2,1,2,,2,2,1,1,,03,2,,9,2,07114,07,114,0102,00021,1844
076492819,1,05,3,1,13,2,1,2,,2,2,1,1,,02,6,1,9,2,07114,07,114,0102,00021,1844
076492820,1,01,1,1,45,2,1,2,,2,2,2,2,,00,,2,1,1,07114,07,114,0102,00021,1844
076492820,1,02,2,2,50,2,1,2,,2,2,2,2,,02,3,1,1,2,07114,07,114,0102,00021,1844
076492820,1,03,3,1,11,2,1,2,,2,2,2,1,,02,4,1,,2,07114,07,114,0102,00021,1844
076492820,1,04,3,2,9,2,1,2,,2,2,2,1,,02,2,1,,2,07114,07,114,0102,00021,1844
080024402,1,01,1,1,46,2,1,2,,2,2,2,2,,03,1,,1,1,08005,08,005,0117,00001,1998
080024403,1,01,1,1,49,2,1,2,,2,2,2,2,,03,2,,5,2,08005,08,005,0117,00001,1998
080024403,1,02,5,1,25,2,1,2,,2,2,2,2,05,03,3,,1,2,08005,08,005,0117,00001,1998
080024403,1,03,3,2,24,2,1,2,,2,2,2,2,07,06,3,,1,1,08005,08,005,0117,00001,1998
080024403,1,04,3,2,21,2,1,2,,2,1,2,2,05,06,3,,9,2,08005,08,005,0117,00001,1998
080024403,1,05,3,2,16,2,1,2,,1,2,2,1,,03,2,,9,2,08005,08,005,0117,00001,1998
080024403,1,06,3,2,15,2,1,2,,1,2,2,1,,03,1,,9,2,08005,08,005,0117,00001,1998
080024403,1,07,4,2,3,2,1,2,,2,2,2,2,03,00,,,,2,08005,08,005,0117,00001,1998
080024403,1,08,4,1,97,2,,,,,,,,,,,,,2,08005,08,005,0117,00001,1998
080024404,1,01,1,2,63,2,1,2,,2,2,2,2,,02,1,1,8,1,08005,08,005,0117,00001,1998
080024404,1,02,2,1,67,2,1,2,,2,2,2,2,,02,3,1,8,2,08005,08,005,0117,00001,1998
080024407,1,01,1,1,44,2,1,2,,2,2,2,2,,03,2,,1,1,08005,08,005,0117,00001,1998
080024407,1,02,2,2,32,2,1,2,,2,2,2,2,,08,3,,1,2,08005,08,005,0117,00001,1998
080024407,1,03,3,1,12,2,1,2,,2,2,2,1,,02,5,1,9,2,08005,08,005,0117,00001,1998
080024407,1,04,3,2,6,2,1,2,,2,2,2,1,,01,2,2,,2,08005,08,005,0117,00001,1998
080024407,1,05,3,1,4,2,1,2,,2,2,2,2,03,01,1,,,2,08005,08,005,0117,00001,1998
080024408,1,01,1,1,29,2,1,2,,2,2,1,2,99,99,,1,6,2,08005,08,005,0117,00001,1998
080024408,1,02,2,2,30,2,1,2,,1,2,1,2,05,06,2,,6,1,08005,08,005,0117,00001,1998
080024408,1,03,3,1,8,2,1,2,,1,2,1,1,,02,3,1,,2,08005,08,005,0117,00001,1998
080024408,1,04,3,2,3,2,1,2,,1,2,2,1,,00,,,,2,08005,08,005,0117,00001,1998
080024412,1,01,1,2,27,2,1,2,,1,2,2,2,16,03,3,,1,1,08005,08,005,0117,00001,1998
080024412,1,02,2,1,51,2,1,2,,1,2,2,2,,06,3,,1,2,08005,08,005,0117,00001,1998
080024412,1,03,3,2,11,2,1,2,,2,2,2,1,,02,6,1,,2,08005,08,005,0117,00001,1998
080024412,1,04,3,1,7,2,1,2,,2,2,2,1,,02,3,1,,2,08005,08,005,0117,00001,1998
080024412,1,05,3,2,5,2,1,2,,2,2,2,1,,02,1,1,,2,08005,08,005,0117,00001,1998
080024412,1,06,3,1,3,2,1,2,,1,1,2,2,15,00,,,,2,08005,08,005,0117,00001,1998
080024413,1,01,1,1,44,2,1,2,,1,2,2,2,,06,3,,8,2,08005,08,005,0117,00001,1998
080024413,1,02,2,2,42,2,1,2,,2,2,1,2,,02,6,1,8,1,08005,08,005,0117,00001,1998
080024413,1,03,3,1,20,2,1,2,,1,2,2,2,04,06,1,,9,2,08005,08,005,0117,00001,1998
080024413,1,04,3,1,15,2,1,2,,1,2,2,1,,06,1,,9,2,08005,08,005,0117,00001,1998
080024415,1,01,1,1,43,2,1,2,,2,2,2,2,,03,3,,8,1,08005,08,005,0117,00001,1998
080024415,1,02,2,2,48,2,1,2,,1,2,2,2,,08,6,,8,2,08005,08,005,0117,00001,1998
080024415,1,03,3,2,6,2,1,2,,1,2,2,1,,01,2,2,,2,08005,08,005,0117,00001,1998
080024416,1,01,1,2,47,2,1,2,,2,2,2,2,,06,2,,1,1,08005,08,005,0117,00001,1998
080024416,1,02,2,1,43,2,1,2,,2,2,2,2,,03,3,,1,2,08005,08,005,0117,00001,1998
080024416,1,03,3,2,23,2,1,2,,2,2,2,2,07,06,3,,9,2,08005,08,005,0117,00001,1998
080024416,1,04,3,2,24,2,1,2,,2,2,2,2,04,06,3,,9,2,08005,08,005,0117,00001,1998
080024417,1,01,1,1,50,2,1,2,,2,2,1,2,,02,6,1,3,1,08005,08,005,0117,00001,1998
