folioviv,foliohog,id_pobla,geo_p,anio_nac_p,nivel_p,grado_p,sinco_p,lengua_p,padre_muer,geo_m,anio_nac_m,nivel_m,grado_m,sinco_m,lengua_m,madre_muer,hijos_m,hijos_nac,sosten,calle_pav,agua_entub,techo_loza,banio_int,licuadora,microondas,tostador,estufa,refrigera,lavadora,radio,tocadiscos,television,video_dvd,compu,tv_paga,videojuego,tel_fijo,tel_movil,internet,camara,enciclope,automovil,otra_viv,local_com,tierras,tractor,anim_trab,ganado,terrenos,cuenta_ban,tc_banc,tc_depar,serv_domes,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_per
230224703,1,02,,,,,,,,,,,,,,,,,08,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00005,1219
230224704,1,03,70031050,1976,12,3,5312,2,,70031050,1979,06,6,9641,2,,3,1,02,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00005,3048
230224705,1,01,70031103,9999,00,0,6119,2,1991,70031103,9999,00,0,1003,2,2000,9,8,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,23005,23,005,0337,00005,2439
230226601,1,01,70016036,1958,12,3,8199,2,,70009006,1968,12,3,1003,2,,3,0,02,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,23005,23,005,0338,00002,1078
230226605,1,02,70005035,1961,09,3,5111,2,,70005035,1974,12,3,3211,2,,4,2,03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00002,2155
230228901,1,02,70023005,1961,14,4,2121,2,,70023005,1961,14,4,3111,2,,3,1,03,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00003,1621
230228902,1,01,70004002,1950,12,3,7121,2,,70004002,1952,06,6,1003,2,,3,2,02,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00003,811
230228904,1,01,70031052,1933,06,3,6119,1,2013,70031052,1938,06,3,1003,2,2008,12,6,02,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,23005,23,005,0338,00003,1621
230228905,1,02,70031050,1967,12,3,1422,2,,70031050,1966,14,5,2411,2,,3,0,01,1,1,1,1,1,1,9,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00003,2432
230229901,1,01,70004009,1971,14,3,2112,2,,70021114,1971,14,4,2436,2,,2,0,02,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00006,662
230229902,1,01,70004001,1968,09,3,7611,1,,70004001,1978,06,3,9211,1,,3,1,02,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,23005,23,005,0337,00006,1323
230229903,1,01,70012001,1938,06,4,1423,2,1995,70012001,1942,06,6,1003,2,2000,8,3,02,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,,,2,1,2,2,2,2,2,2,2,2,9,2,2,2,23005,23,005,0337,00006,1985
230229904,1,01,70023004,1916,06,3,6119,1,2005,70031069,1947,06,3,1003,1,2022,12,11,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00006,1323
230229905,1,01,,,,,,,1972,70021114,1941,06,3,9611,2,2012,12,2,01,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00006,662
230230801,1,02,70031101,1961,06,3,8342,1,,70031101,1963,06,3,1003,1,,3,1,02,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00035,969
230230802,1,02,70007059,1975,00,0,9331,1,,70007059,1980,06,6,1003,1,,7,4,02,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,23005,23,005,0336,00035,969
230230804,1,01,70031027,1969,09,3,4211,2,,70031027,1969,12,3,3121,2,,2,0,01,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00035,1453
230231601,1,01,88888000,1956,12,2,2632,2,,88888000,1957,14,3,2335,2,,3,2,03,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00004,589
230231602,1,01,70009010,1957,12,3,4111,2,,70031050,1965,12,3,1003,9,,3,2,03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00004,589
230231604,1,01,70031050,1962,09,3,4111,2,,70031050,1966,09,3,4111,2,,3,1,03,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00004,295
230231605,1,01,70009010,1936,06,5,1613,2,,70030069,1966,12,3,5211,2,,2,1,03,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,23005,23,005,0338,00004,589
230231901,1,01,70020176,1940,06,3,4201,2,2014,70020283,1945,00,0,7511,2,2020,6,2,03,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00005,1994
230231903,1,02,,,,,,,,70009008,1954,11,3,3111,2,,3,1,03,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,23005,23,005,0338,00005,499
230231904,1,01,70023004,1975,16,3,1121,2,,70023004,1973,14,5,3111,2,,2,0,03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00005,499
230233402,1,01,70011007,9999,99,9,4111,2,,70011003,9999,09,3,4111,2,,4,3,03,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,23005,23,005,0335,00011,748
230233403,1,02,,,,,,,,70031102,1976,12,3,4211,2,,2,1,01,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00011,1495
230233404,1,01,70031033,9999,06,6,6111,1,,70031033,9999,06,2,1003,1,,9,3,02,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,23005,23,005,0335,00011,1495
230233405,1,01,70023005,9999,06,6,6114,2,,70023005,9999,09,3,1003,1,,3,2,02,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,23005,23,005,0335,00011,1495
230234901,1,02,70030004,9999,99,9,9999,2,2024,70030003,9999,99,9,1003,2,,2,1,02,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00012,1518
230234902,1,01,70004003,9999,99,9,7121,2,2007,70031007,9999,06,6,5114,2,,4,1,01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00012,759
230234903,1,02,99999000,9999,06,6,6111,2,,99999000,9999,99,9,,2,1978,8,6,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,23005,23,005,0335,00012,1518
230234904,1,02,70031102,9999,06,6,6111,1,,70031102,9999,06,6,1003,1,2024,5,4,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,23005,23,005,0335,00012,2277
230234905,1,01,70027002,9999,99,9,2632,2,,70027002,9999,06,6,1003,2,,2,0,02,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,23005,23,005,0335,00012,759
230237101,1,03,70027999,1987,09,3,4211,2,,70007089,1987,12,3,3121,2,,2,1,03,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,23005,23,005,0335,00013,2887
230237103,1,01,70027005,9999,09,3,6111,2,,70027005,9999,06,6,1003,2,,5,3,02,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,23005,23,005,0335,00013,962
230237104,1,02,70027999,9999,09,3,4214,2,,70027002,9999,09,3,1003,2,,3,0,02,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00013,1925
230237105,1,02,70009006,1961,06,6,8342,2,2018,70009007,1965,09,3,1003,2,2022,5,4,02,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00013,1925
230238502,1,01,70021114,1940,06,6,4111,2,,70015025,1943,06,3,1003,2,2016,4,1,02,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00007,1057
230238503,1,01,,,,,,,,22100000,9999,99,9,1411,2,,1,0,01,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,23005,23,005,0337,00007,1057
230238505,1,01,70027002,9999,99,9,9999,2,2014,70027002,9999,99,9,1003,2,2001,1,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,2,2,2,2,2,2,2,2,1,1,1,23005,23,005,0337,00007,2114
230239902,1,02,70016102,1948,12,3,5313,2,,70004002,1962,12,3,1003,2,,2,1,02,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00006,1371
230239903,1,02,70031085,1934,00,0,6131,1,2022,70031085,1935,06,3,1003,1,,10,9,02,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,23005,23,005,0338,00006,686
230239905,1,02,70031076,1947,06,6,8342,1,,70023002,1954,06,6,1003,1,2017,4,3,02,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,23005,23,005,0338,00006,1371
230240501,1,02,70007999,9999,00,0,7121,2,,70027999,9999,00,0,1003,2,,10,2,02,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00036,1136
230240502,1,02,70031035,9999,09,3,8342,2,2017,70031035,9999,06,6,1003,2,,3,1,02,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00036,1136
230240503,1,02,70030003,9999,06,6,8112,2,2006,70030061,9999,09,3,7199,2,2025,6,4,03,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00036,1136
230240504,1,02,70004003,9999,06,6,6119,2,2021,70004011,9999,06,6,1003,2,,6,2,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,23005,23,005,0336,00036,1136
230240505,1,01,70027002,9999,06,3,6119,2,,70030204,9999,06,2,9611,2,,6,1,03,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,23005,23,005,0336,00036,1136
230241602,1,02,70031050,9999,06,6,9999,1,1984,70031089,9999,00,0,9623,1,,4,0,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00014,4350
230241603,1,02,70027003,9999,99,9,9999,9,,70027012,9999,00,0,9999,9,,2,1,09,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,23005,23,005,0335,00014,2175
230241604,1,03,,,,,,,,70027008,9999,99,9,9611,2,,8,7,01,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,23005,23,005,0335,00014,3262
230241605,1,01,70027014,1961,06,3,7134,2,1996,70027014,9999,12,3,2715,2,,7,2,03,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0335,00014,4350
230244601,1,01,70016053,9999,09,3,5419,2,2003,70016053,9999,09,3,1003,2,2019,3,0,02,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00037,956
230244603,1,01,88888000,1967,12,3,8342,2,,88888000,1967,12,3,1003,1,,3,1,02,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,23005,23,005,0336,00037,2868
230244605,1,03,70009014,1942,09,3,2172,2,,70009014,1949,09,3,1003,2,,5,4,02,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,23005,23,005,0336,00037,956
230246501,1,02,70030097,1966,14,3,7113,2,2024,70030193,1975,14,4,2335,2,,3,0,03,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,23005,23,005,0336,00038,1246
230246502,1,01,70027004,1960,00,0,2632,2,,70007020,1950,00,0,1003,1,,11,10,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,23005,23,005,0336,00038,1246
230246503,1,02,70027011,1928,00,0,6119,2,2022,70027011,1926,00,0,1003,2,2021,2,1,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,1,2,2,2,2,23005,23,005,0336,00038,1869
230246504,1,02,70016053,1955,00,0,7515,2,1996,70016053,1958,06,6,9236,2,,6,0,03,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00038,623
230253401,1,01,70009999,1962,16,2,2422,2,2021,70009999,1969,14,4,1003,2,2021,2,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00007,839
230253402,1,02,70009008,1965,12,3,4211,2,,70015058,1973,09,3,3221,2,,2,0,03,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,23005,23,005,0338,00007,2517
230253403,1,03,,,,,,,,70030193,1976,12,3,5211,2,,2,0,01,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00007,2517
230253405,1,01,70009003,1942,12,3,3115,2,2013,70009003,1942,09,3,1003,2,,4,0,02,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00007,839
230254302,1,01,70009002,9999,14,3,1999,2,1997,70009002,1945,14,3,1999,2,,1,0,01,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00008,2286
230254303,1,03,70009002,9999,12,3,9621,2,,70009002,9999,12,3,1003,2,,4,3,02,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,23005,23,005,0338,00008,4571
230254305,1,02,70009002,1951,14,5,1999,2,,70009002,1952,15,2,4111,2,,3,1,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,23005,23,005,0338,00008,2286
230255203,1,02,70009015,1941,06,6,4111,2,2021,70009015,1944,14,5,2332,2,2024,3,2,03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00009,2371
230255205,1,02,70030073,1961,09,3,6116,2,2012,70030073,1965,09,3,5112,2,,3,1,01,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0338,00009,2371
230257305,1,01,70009002,1963,09,3,7511,2,,70009002,1965,13,3,1003,2,,3,2,02,1,1,1,1,1,1,2,1,1,1,1,9,1,1,1,9,1,1,9,9,1,1,1,2,2,2,2,2,2,2,1,2,2,2,23005,23,005,0338,00010,6040
230265601,1,01,70030193,1948,06,6,2827,2,1991,70030075,1948,06,6,1003,2,,10,7,02,1,2,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,23005,23,005,0337,00008,1378
230265603,1,02,70030131,1967,00,0,7101,2,,70030131,1972,06,6,1003,2,,4,2,02,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,23005,23,005,0337,00008,919
230265605,1,01,70030193,1952,12,3,2632,2,2021,70030193,1954,09,3,1003,2,,4,1,02,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00008,459
230265901,1,01,70023002,1948,06,6,4111,2,2010,70023002,1953,06,6,4111,2,,4,3,02,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00039,2018
230265902,1,01,,,,,,,,70031050,9999,06,3,1003,1,1990,8,6,05,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00039,504
230265903,1,02,70031040,1968,06,2,4111,1,,70031040,1952,06,6,1003,1,,4,1,02,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00039,1513
230265904,1,01,70030116,1940,06,3,4111,2,,70030116,1945,00,0,1003,2,2003,6,2,02,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,23005,23,005,0336,00039,504
230265905,1,01,70009006,1959,09,3,8342,2,,70009006,1960,06,6,1003,1,,4,3,02,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00039,504
230271502,1,01,70031069,9999,00,0,5116,2,2023,70031096,1951,00,0,1003,1,,5,4,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,1,2,2,1,2,2,2,2,2,2,23005,23,005,0337,00009,696
230271503,1,02,70023005,1975,12,3,2639,2,,70031058,1979,12,3,1003,2,,3,1,02,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00009,1391
230271504,1,01,70031040,1971,09,3,5101,1,,70031096,1975,00,0,1003,2,,2,0,02,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00009,1391
230271505,1,02,70007016,9999,00,0,6119,2,,70007016,9999,00,0,1003,2,,3,1,02,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00009,696
230272002,1,01,70020999,9999,00,0,9221,2,1985,70020999,1937,00,0,1003,2,,7,4,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00040,600
230272003,1,01,70024999,9999,99,9,7121,2,,70013999,1936,06,3,1003,2,2024,6,5,02,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00040,1801
230272004,1,01,70007999,9999,00,0,7121,2,2009,70007051,9999,00,0,1003,2,,4,2,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00040,600
230272005,1,02,70009999,9999,06,6,8342,2,2020,70031032,9999,12,3,1003,2,2020,5,4,02,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00040,1200
230272901,1,03,70031095,1965,14,5,2399,1,,70031093,1946,10,2,1003,2,,4,0,02,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00010,3266
230272902,1,03,70030061,1978,09,3,2612,2,,70009016,1981,09,3,9643,2,,1,0,02,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,23005,23,005,0337,00010,1959
230272905,1,01,70012001,1934,06,6,8342,2,2022,70012001,1946,09,3,4111,2,,4,0,03,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00010,1306
230273201,1,01,70031058,9999,06,3,6111,2,,70023010,1975,00,0,1003,2,,4,1,02,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,23005,23,005,0336,00041,968
230273202,1,01,70027005,9999,99,9,6111,2,,70027005,9999,00,0,1003,2,,5,1,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00041,1452
230273203,1,02,,,,,,,,70007016,9999,00,0,9611,2,,4,0,01,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00041,968
230273204,1,02,70031096,9999,99,9,9999,2,,70030111,9999,99,9,9999,9,,2,0,01,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,23005,23,005,0336,00041,968
230273205,1,03,,,,,,,,70030189,1986,09,3,9622,2,,3,0,01,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00041,1935
230273602,1,01,70031032,1939,09,3,6111,1,,70031009,1946,06,1,1003,1,,5,0,02,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,23005,23,005,0336,00042,1962
230273603,1,01,70031040,9999,06,6,4111,1,2022,70031053,9999,06,6,1003,1,2015,8,3,02,1,1,1,1,1,2,2,1,1,9,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00042,1962
230273605,1,01,,,,,,,,70007065,1953,00,0,5112,2,,6,2,01,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,23005,23,005,0336,00042,1308
230275201,1,01,70031042,1942,09,3,1111,2,,70031042,1941,06,6,1003,1,,4,0,02,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00011,768
230275202,1,04,70031096,9999,12,3,4211,2,,70007051,1975,12,3,1003,2,,2,1,02,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,23005,23,005,0337,00011,3074
230275203,1,02,70030999,9999,00,0,5112,2,2008,70030999,9999,00,0,1003,2,2008,2,1,02,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,23005,23,005,0337,00011,1537
230275205,1,02,70031096,1936,00,0,5112,2,,70031096,9999,00,0,1003,2,1999,9,2,02,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0337,00011,1537
230278301,1,03,70031096,1941,00,0,5313,1,,70031030,1950,06,6,1003,1,,8,6,02,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,23005,23,005,0336,00043,570
230278302,1,01,70009010,1949,09,3,8341,2,,70021114,1951,06,6,3111,2,,6,0,03,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,,,1,2,1,2,2,2,2,2,2,2,1,1,1,2,23005,23,005,0336,00043,570
230278303,1,04,70023005,1983,12,1,5116,2,,70023005,1986,14,4,1003,2,,2,0,02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,23005,23,005,0336,00043,1710
230278305,1,03,70031050,1947,14,2,1999,2,2008,70031067,1959,06,3,9611,1,,3,2,03,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,23005,23,005,0336,00043,1140
