"LLAVEVIV","P1_1","P1_2","P1_3","P1_4","P1_5","P1_6","P1_7_1","P1_7_2","P1_7_3","P1_7_4","P1_7_5","P1_7_6","P1_7_7","P1_7_8","P1_8_1_1","P1_8_1_2","P1_8_2_1","P1_8_2_2","P1_8_3_1","P1_8_3_2","P2_1","P2_2","P2_3","CVEGEO","CVE_ENT","MENOR10","UPM_DIS","EST_DIS","FAC_VIV","FOLIO","VIV_SEL"
"200324517","2","02","2","5","2","1","1","2","2","2","2","2","2","","2","","2","","2","","04","1","","20","20","1","3074","310",1183,"2003245","17"
"200324518","2","02","2","5","2","1","2","2","2","2","2","2","2","","2","","2","","2","","04","1","","20","20","1","3074","310",1183,"2003245","18"
"200324519","2","01","2","5","2","1","1","2","2","2","2","2","2","","1","01","2","","2","","02","1","","20","20","1","3074","310",1183,"2003245","19"
"200324520","2","02","1","5","2","1","1","2","2","2","2","2","1","2","2","","2","","2","","02","1","","20","20","1","3074","310",1183,"2003245","20"
"200351501","2","03","2","2","2","5","1","1","2","2","2","2","1","2","1","04","2","","2","","08","1","","20","20","2","3075","311",838,"2003515","01"
"200351502","3","03","1","2","1","1","1","1","1","1","2","2","1","2","1","02","1","03","2","","02","1","","20","20","2","3075","311",838,"2003515","02"
"200351503","2","02","1","1","1","1","1","1","1","1","2","2","2","","2","","2","","2","","05","1","","20","20","2","3075","311",838,"2003515","03"
"200351504","2","03","2","1","1","1","1","1","2","1","2","2","2","","1","01","2","","2","","07","1","","20","20","2","3075","311",838,"2003515","04"
"200351505","1","01","1","1","1","1","1","1","2","1","2","1","1","2","1","01","2","","2","","04","1","","20","20","2","3075","311",838,"2003515","05"
"200351506","2","01","1","1","1","1","1","2","2","2","2","2","2","","2","","1","01","2","","02","1","","20","20","2","3075","311",838,"2003515","06"
"200351507","3","02","2","1","1","1","1","1","1","1","1","2","1","2","1","02","2","","2","","02","1","","20","20","2","3075","311",838,"2003515","07"
"200351508","2","01","2","1","1","1","1","2","2","1","2","2","2","","1","01","1","06","2","","05","1","","20","20","2","3075","311",838,"2003515","08"
"200351509","2","03","2","1","1","1","1","1","1","1","1","2","1","1","1","01","2","","2","","07","1","","20","20","2","3075","311",838,"2003515","09"
"200351510","2","02","2","2","1","1","1","1","2","1","2","2","1","2","1","01","2","","2","","04","1","","20","20","2","3075","311",838,"2003515","10"
"200351511","2","01","2","1","1","1","2","2","2","2","2","2","1","2","2","","2","","2","","03","1","","20","20","2","3075","311",838,"2003515","11"
"200351512","2","04","1","1","1","1","1","1","1","2","2","2","1","2","1","03","1","01","2","","10","1","","20","20","2","3075","311",838,"2003515","12"
"200351513","2","03","1","1","1","1","1","2","2","1","2","2","1","2","1","01","2","","2","","03","1","","20","20","2","3075","311",838,"2003515","13"
"200351515","3","07","1","1","1","1","1","1","1","1","1","1","1","1","1","02","2","","2","","08","1","","20","20","2","3075","311",838,"2003515","15"
"200351516","2","03","2","1","1","1","1","1","2","2","2","2","1","2","1","02","1","02","2","","04","1","","20","20","2","3075","311",838,"2003515","16"
"200351517","2","02","2","1","1","1","1","1","2","1","2","2","1","2","2","","1","01","2","","05","1","","20","20","2","3075","311",838,"2003515","17"
"200351518","2","02","2","1","1","1","2","2","2","1","2","2","2","","1","04","2","","2","","02","1","","20","20","2","3075","311",838,"2003515","18"
"200351519","2","04","2","1","1","1","1","1","2","1","2","2","1","1","2","","2","","2","","05","1","","20","20","2","3075","311",838,"2003515","19"
"200351520","2","02","1","1","1","1","1","1","1","1","2","1","1","1","1","01","2","","2","","03","1","","20","20","2","3075","311",838,"2003515","20"
"200356701","3","03","1","1","1","1","1","1","1","1","1","2","1","2","2","","2","","2","","05","1","","20","20","2","3076","309",1101,"2003567","01"
"200356702","2","02","1","1","1","1","1","1","1","1","1","1","1","1","1","03","2","","2","","02","1","","20","20","2","3076","309",1101,"2003567","02"
"200356703","2","01","2","1","1","1","1","2","2","1","1","2","1","2","2","","2","","2","","05","1","","20","20","2","3076","309",1101,"2003567","03"
"200356704","2","01","2","1","1","1","1","2","2","1","2","2","2","","2","","2","","2","","01","","","20","20","2","3076","309",1101,"2003567","04"
"200356705","2","05","1","1","1","1","1","1","1","1","1","2","1","2","1","01","1","01","1","01","04","1","","20","20","2","3076","309",1101,"2003567","05"
"200359501","3","03","1","1","1","1","1","1","1","1","2","2","1","1","2","","2","","2","","01","","","20","20","2","3077","312",1236,"2003595","01"
"200359503","3","03","1","1","1","1","1","1","1","1","1","2","1","1","2","","2","","2","","02","1","","20","20","2","3077","312",1236,"2003595","03"
"200359504","2","01","1","1","1","1","2","2","2","1","2","2","1","2","1","02","2","","2","","02","1","","20","20","2","3077","312",1236,"2003595","04"
"200359505","2","02","1","1","1","1","1","1","2","1","2","2","1","2","2","","2","","2","","02","1","","20","20","2","3077","312",1236,"2003595","05"
"200366601","2","01","2","2","1","1","1","1","2","2","2","2","2","","1","01","1","01","2","","02","1","","20","20","1","3078","310",1123,"2003666","01"
"200366602","2","02","2","2","1","1","1","2","2","2","2","2","2","","2","","2","","2","","01","","","20","20","1","3078","310",1123,"2003666","02"
"200366603","2","01","2","2","1","1","1","1","2","2","2","2","2","","2","","2","","2","","01","","","20","20","1","3078","310",1123,"2003666","03"
"200366604","2","01","2","2","1","1","2","1","2","2","2","2","2","","1","01","2","","2","","02","1","","20","20","1","3078","310",1123,"2003666","04"
"200366605","2","03","2","2","1","1","1","1","2","2","2","2","1","2","1","02","2","","1","01","06","1","","20","20","1","3078","310",1123,"2003666","05"
"200366606","2","02","2","2","1","1","1","1","2","1","2","2","1","2","2","","2","","2","","05","1","","20","20","1","3078","310",1123,"2003666","06"
"200366608","3","02","2","2","1","1","1","2","1","1","2","2","2","","2","","2","","2","","04","1","","20","20","1","3078","310",1123,"2003666","08"
"200366609","2","03","2","2","1","1","1","1","2","1","1","2","1","1","2","","1","01","1","02","04","1","","20","20","1","3078","310",1123,"2003666","09"
"200366610","2","02","2","2","1","1","1","1","2","1","2","2","2","","1","02","2","","2","","04","1","","20","20","1","3078","310",1123,"2003666","10"
"200366611","2","01","2","2","2","1","1","2","2","2","2","2","2","","2","","2","","2","","02","1","","20","20","1","3078","310",1123,"2003666","11"
"200366612","3","02","1","2","1","1","1","1","1","1","1","1","1","1","2","","2","","2","","04","1","","20","20","1","3078","310",1123,"2003666","12"
"200366613","2","02","2","2","2","1","1","1","2","1","2","2","2","","2","","2","","2","","03","1","","20","20","1","3078","310",1123,"2003666","13"
"200366614","2","02","2","2","1","1","1","1","1","1","2","2","1","1","1","01","2","","2","","07","1","","20","20","1","3078","310",1123,"2003666","14"
"200366616","2","02","2","2","1","1","1","1","2","1","2","2","1","2","1","03","2","","2","","04","1","","20","20","1","3078","310",1123,"2003666","16"
"200366617","3","03","1","2","1","1","1","1","1","1","2","2","1","2","1","05","2","","2","","04","1","","20","20","1","3078","310",1123,"2003666","17"
"200366618","2","03","1","2","1","1","1","1","1","1","2","2","1","1","2","","2","","2","","03","1","","20","20","1","3078","310",1123,"2003666","18"
"200366619","2","02","2","2","2","1","1","2","2","2","2","2","2","","2","","2","","2","","04","1","","20","20","1","3078","310",1123,"2003666","19"
"200366620","2","02","2","2","1","1","1","1","2","1","2","2","2","","2","","1","01","2","","03","1","","20","20","1","3078","310",1123,"2003666","20"
"200379601","3","03","2","2","1","1","1","1","1","1","1","2","1","2","1","01","1","01","1","01","10","1","","20","20","1","3079","313",1245,"2003796","01"
"200379602","2","01","2","1","1","1","1","1","1","2","2","2","1","1","1","01","2","","2","","02","1","","20","20","1","3079","313",1245,"2003796","02"
"200379603","2","01","2","1","1","1","1","1","2","2","2","2","1","2","2","","2","","2","","03","1","","20","20","1","3079","313",1245,"2003796","03"
"200379604","2","02","1","1","1","1","1","1","1","1","1","2","1","2","1","03","2","","2","","04","1","","20","20","1","3079","313",1245,"2003796","04"
"200379605","2","01","2","1","1","1","1","2","2","2","2","2","2","","2","","2","","2","","04","1","","20","20","1","3079","313",1245,"2003796","05"
"200379606","2","02","2","2","1","1","2","1","2","1","2","2","1","2","1","03","2","","2","","06","1","","20","20","1","3079","313",1245,"2003796","06"
"200379607","3","02","1","2","1","1","1","1","1","1","2","2","1","2","1","01","1","01","2","","03","1","","20","20","1","3079","313",1245,"2003796","07"
"200379608","3","03","1","1","1","1","1","1","1","1","1","2","1","1","2","","2","","1","01","06","1","","20","20","1","3079","313",1245,"2003796","08"
"200379609","2","01","1","1","1","1","1","1","1","1","1","2","1","1","1","01","1","01","2","","04","1","","20","20","1","3079","313",1245,"2003796","09"
"200379610","3","03","1","1","1","1","1","1","1","1","2","2","1","2","1","02","1","02","1","15","02","1","","20","20","1","3079","313",1245,"2003796","10"
"200379611","2","03","2","1","1","1","1","1","1","1","1","2","1","2","1","03","2","","2","","04","1","","20","20","1","3079","313",1245,"2003796","11"
"200379612","2","02","2","1","1","1","1","1","1","1","2","2","1","2","1","03","1","02","2","","06","1","","20","20","1","3079","313",1245,"2003796","12"
"200379613","2","01","2","1","1","1","1","1","2","1","2","2","1","2","1","03","2","","2","","03","1","","20","20","1","3079","313",1245,"2003796","13"
"200379614","2","01","1","1","1","1","1","1","2","1","1","2","1","2","1","02","1","01","2","","03","1","","20","20","1","3079","313",1245,"2003796","14"
"200379615","2","02","2","2","1","1","1","1","2","1","2","2","1","2","1","01","1","01","2","","03","1","","20","20","1","3079","313",1245,"2003796","15"
"200379616","2","01","2","1","1","1","1","2","2","1","1","2","1","2","1","02","1","03","2","","02","1","","20","20","1","3079","313",1245,"2003796","16"
"200379617","3","01","2","1","1","1","1","1","1","2","2","2","1","2","1","01","2","","2","","03","1","","20","20","1","3079","313",1245,"2003796","17"
"200379618","3","01","1","1","1","1","1","1","2","2","1","2","1","2","2","","2","","2","","01","","","20","20","1","3079","313",1245,"2003796","18"
"200379619","3","01","1","1","1","1","1","1","1","1","1","2","1","2","1","01","2","","1","02","02","1","","20","20","1","3079","313",1245,"2003796","19"
"200379620","2","03","2","1","1","1","1","2","2","1","2","2","1","2","1","01","1","02","2","","05","1","","20","20","1","3079","313",1245,"2003796","20"
"200398201","2","02","1","1","1","1","1","1","2","1","2","2","1","1","1","01","2","","2","","04","1","","20","20","2","3080","314",1037,"2003982","01"
"200398202","3","01","1","1","1","1","1","1","2","1","2","2","1","2","2","","2","","1","01","03","1","","20","20","2","3080","314",1037,"2003982","02"
"200398203","2","01","1","1","1","1","1","1","2","1","2","2","1","2","2","","2","","2","","04","1","","20","20","2","3080","314",1037,"2003982","03"
"200398204","3","05","1","1","1","1","1","1","1","1","1","2","1","1","1","07","1","08","2","","04","1","","20","20","2","3080","314",1037,"2003982","04"
"200398205","2","02","1","1","1","1","1","1","1","1","2","2","1","2","1","02","1","01","2","","05","1","","20","20","2","3080","314",1037,"2003982","05"
"200399401","2","01","1","1","1","1","1","1","2","1","1","2","1","2","1","01","1","01","2","","03","1","","20","20","2","3081","315",699,"2003994","01"
"200399402","2","02","1","1","1","1","1","1","2","1","2","2","1","2","2","","2","","2","","04","1","","20","20","2","3081","315",699,"2003994","02"
"200399403","3","02","1","1","1","1","1","1","1","1","2","2","1","2","2","","2","","2","","02","1","","20","20","2","3081","315",699,"2003994","03"
"200399404","3","03","1","1","1","1","1","1","1","1","1","2","1","2","1","03","2","","2","","04","1","","20","20","2","3081","315",699,"2003994","04"
"200399405","2","02","1","1","1","1","1","1","2","2","2","2","1","2","1","02","2","","2","","02","1","","20","20","2","3081","315",699,"2003994","05"
"200405501","2","03","1","1","1","1","1","1","2","1","2","2","1","1","2","","2","","2","","03","1","","20","20","2","3082","314",984,"2004055","01"
"200405502","2","02","1","1","1","1","1","1","2","1","2","2","1","2","2","","2","","2","","03","1","","20","20","2","3082","314",984,"2004055","02"
"200405503","2","02","1","1","1","1","1","1","1","1","1","2","1","1","2","","2","","2","","05","1","","20","20","2","3082","314",984,"2004055","03"
"200405504","3","02","1","1","1","1","1","2","2","2","2","2","1","2","1","01","1","01","2","","04","1","","20","20","2","3082","314",984,"2004055","04"
"200405505","2","03","1","1","1","1","1","1","2","1","2","2","1","2","2","","1","01","2","","01","","","20","20","2","3082","314",984,"2004055","05"
"200407001","3","02","1","1","1","1","1","1","1","1","2","1","1","1","2","","1","03","2","","04","1","","20","20","2","3083","315",738,"2004070","01"
"200407002","2","02","1","1","1","1","1","1","1","1","1","2","1","1","1","02","2","","2","","05","1","","20","20","2","3083","315",738,"2004070","02"
"200407003","3","01","1","1","1","1","1","1","1","1","1","2","1","1","1","01","2","","1","03","03","1","","20","20","2","3083","315",738,"2004070","03"
"200407004","3","02","1","1","1","1","1","1","2","1","2","2","1","2","2","","1","01","2","","02","1","","20","20","2","3083","315",738,"2004070","04"
"200407005","2","03","1","1","1","1","1","1","1","1","1","1","1","1","2","","2","","2","","04","1","","20","20","2","3083","315",738,"2004070","05"
"200410301","2","02","1","1","1","1","1","1","1","1","2","2","2","","2","","2","","2","","03","1","","20","20","2","3084","314",947,"2004103","01"
"200410302","2","01","1","1","1","1","1","1","1","1","2","2","1","2","2","","2","","2","","03","1","","20","20","2","3084","314",947,"2004103","02"
"200410303","2","03","1","1","1","1","2","1","2","1","2","2","1","2","2","","1","03","2","","06","1","","20","20","2","3084","314",947,"2004103","03"
"200410304","2","01","1","1","1","1","1","1","2","2","2","2","1","2","2","","2","","2","","02","1","","20","20","2","3084","314",947,"2004103","04"
"200410305","2","01","1","1","1","1","1","1","2","1","2","2","1","1","2","","1","01","2","","04","1","","20","20","2","3084","314",947,"2004103","05"
"200418701","2","03","2","1","1","1","1","1","2","1","2","2","1","2","1","02","2","","1","01","09","1","","20","20","2","3085","314",1225,"2004187","01"
"200418702","1","02","2","1","1","1","1","1","2","2","2","2","2","","2","","2","","2","","04","1","","20","20","2","3085","314",1225,"2004187","02"
"200418704","3","01","1","2","1","1","1","2","1","2","2","2","1","2","2","","2","","2","","03","1","","20","20","2","3085","314",1225,"2004187","04"
"200418705","3","02","1","2","1","1","1","1","2","2","2","2","1","2","2","","2","","1","02","05","1","","20","20","2","3085","314",1225,"2004187","05"
"200419901","2","01","1","1","1","1","1","1","1","1","2","2","1","2","1","01","2","","2","","02","1","","20","20","2","3086","314",1193,"2004199","01"
